ID	Target
hsa-miR-580-3p	GABRA4
hsa-miR-1976	GABRA4
hsa-miR-30a-3p	GABRA4
hsa-miR-30e-3p	GABRA4
hsa-miR-23b-3p	GABRA4
hsa-miR-384	GABRA5
hsa-miR-30c-5p	GABRA5
hsa-miR-107	GABRB1
hsa-miR-30c-5p	GABRB1
hsa-miR-384	GABRB2
hsa-miR-10b-5p	GABRB2
hsa-miR-324-3p	GABRB2
hsa-miR-26a-5p	GABRB2
hsa-miR-30e-3p	GABRB3
hsa-miR-30a-3p	GABRB3
hsa-miR-505-3p	GABRG2
hsa-miR-107	GABRG2
hsa-miR-30a-3p	GABRG2
hsa-miR-30e-3p	GABRG2
hsa-miR-125b-2-3p	GAD2
hsa-miR-106a-5p	GGCX
hsa-miR-580-3p	GGCX
hsa-miR-140-3p	GHRHR
hsa-miR-30c-5p	GRIA2
hsa-miR-324-3p	GRIA1
hsa-miR-580-3p	GRIA1
hsa-miR-32-5p	GRIA1
hsa-miR-29a-3p	GRIA3
hsa-miR-27b-3p	GRIA3
hsa-miR-32-5p	GRIA3
hsa-miR-335-5p	GRIA3
hsa-miR-30a-3p	GRIA4
hsa-miR-27b-3p	GRIA4
hsa-miR-30e-3p	GRIA4
hsa-miR-335-5p	GRIA4
hsa-miR-222-3p	GRIK1
hsa-miR-221-3p	GRIK1
hsa-miR-107	GRIK3
hsa-miR-486-3p	GRIK3
hsa-miR-324-3p	GRIK3
hsa-miR-361-3p	GRIK3
hsa-miR-1976	GRIK3
hsa-miR-518c-5p	GRIK3
hsa-miR-939-5p	GRIK3
hsa-miR-26a-5p	GRIN2A
hsa-miR-30c-5p	GRIN2A
hsa-miR-1224-5p	GRIN2A
hsa-miR-384	GRIN2B
hsa-miR-27b-3p	GRIN2D
hsa-miR-486-3p	GRM2
hsa-miR-30c-5p	GRM3
hsa-miR-486-3p	GRM4
hsa-miR-29a-3p	GRM4
hsa-miR-939-5p	GRM4
hsa-miR-30c-5p	GRM5
hsa-miR-23b-3p	GRM5
hsa-miR-30e-3p	GRM5
hsa-miR-580-3p	GRM5
hsa-miR-27b-3p	GRM5
hsa-miR-30a-3p	GRM5
hsa-miR-140-3p	GSTM3
hsa-miR-1224-5p	GSTM5
hsa-miR-671-5p	GSTM5
hsa-miR-384	GUCY1A2
hsa-miR-222-3p	GUCY1A2
hsa-miR-518c-5p	GUCY1A2
hsa-miR-30e-3p	GUCY1A2
hsa-miR-580-3p	GUCY1A2
hsa-miR-26a-5p	GUCY1A2
hsa-miR-221-3p	GUCY1A2
hsa-miR-23b-3p	GUCY1A2
hsa-miR-30a-3p	GUCY1A2
hsa-miR-106a-5p	GUCY1A1
hsa-miR-27b-3p	HMGCR
hsa-miR-29a-3p	HMGCR
hsa-miR-365a-3p	HMGCR
hsa-miR-26a-5p	HPGD
hsa-miR-26a-5p	HTR1B
hsa-miR-324-3p	HTR1B
hsa-miR-140-3p	HTR1F
hsa-miR-30c-5p	HTR1F
hsa-miR-384	HTR2C
hsa-miR-367-5p	HTR2C
hsa-miR-324-3p	HTR2C
hsa-miR-23b-3p	HTR2C
hsa-miR-30c-5p	HTR4
hsa-miR-107	HTR4
hsa-miR-125b-2-3p	HTR4
hsa-miR-361-3p	HTR6
hsa-miR-125b-5p	HTR6
hsa-miR-29a-3p	HTR6
hsa-miR-324-3p	IGF1R
hsa-miR-518c-5p	IGF1R
hsa-miR-361-3p	IGF1R
hsa-miR-367-5p	IGF1R
hsa-miR-939-5p	IGF1R
hsa-miR-1224-5p	IGF2R
hsa-miR-30c-5p	IGF2R
hsa-miR-361-3p	IGF2R
hsa-miR-10b-5p	IGF2R
hsa-miR-367-5p	IL1R1
hsa-miR-95-3p	IL2RB
hsa-miR-486-3p	IL2RB
hsa-miR-486-3p	IMPDH1
hsa-miR-92b-5p	IMPDH1
hsa-miR-29a-3p	IMPDH1
hsa-miR-106a-5p	ITGA4
hsa-miR-30c-5p	ITGA4
hsa-miR-939-5p	ITGAX
hsa-miR-30e-3p	ITGB6
hsa-miR-3074-3p	ITGB6
hsa-miR-580-3p	ITGB6
hsa-miR-30a-3p	ITGB6
hsa-miR-23b-3p	ITGB6
hsa-miR-30a-3p	KCNJ5
hsa-miR-30e-3p	KCNJ5
hsa-miR-365a-3p	KCNJ2
hsa-miR-30a-3p	KCNJ2
hsa-miR-30e-3p	KCNJ2
hsa-miR-193b-3p	KCNJ2
hsa-miR-26a-5p	KCNJ2
hsa-miR-30e-3p	LTA4H
hsa-miR-30a-3p	LTA4H
hsa-miR-361-3p	MAOB
hsa-miR-30e-3p	KITLG
hsa-miR-27b-3p	KITLG
hsa-miR-1224-5p	KITLG
hsa-miR-30a-3p	KITLG
hsa-miR-365a-3p	NR3C2
hsa-miR-26a-5p	MME
hsa-miR-30e-3p	MME
hsa-miR-30a-3p	MME
hsa-miR-580-3p	MME
hsa-miR-193b-3p	NQO2
hsa-miR-30e-3p	NPR3
hsa-miR-30a-3p	NPR3
hsa-miR-23b-3p	NPR3
hsa-miR-26a-5p	NPR3
hsa-miR-30e-3p	NPY2R
hsa-miR-30a-3p	NPY2R
hsa-miR-30e-3p	OPRK1
hsa-miR-30a-3p	OPRK1
hsa-miR-580-3p	OPRM1
hsa-miR-26a-5p	OPRM1
hsa-miR-32-5p	OPRM1
hsa-miR-518c-5p	OPRM1
hsa-miR-671-5p	OPRM1
hsa-miR-384	OPRM1
hsa-miR-30c-5p	P4HA1
hsa-miR-3074-3p	P4HA1
hsa-miR-106a-5p	PAM
hsa-miR-361-3p	PC
hsa-miR-3074-3p	PDE3A
hsa-miR-27b-3p	PDE3A
hsa-miR-107	PDE3B
hsa-miR-580-3p	PDE3B
hsa-miR-106a-5p	PDE3B
hsa-miR-27b-3p	PDE3B
hsa-miR-518c-5p	PDE1B
hsa-miR-939-5p	PDE1B
hsa-miR-95-3p	PDHB
hsa-miR-27b-3p	PGR
hsa-miR-140-3p	PGR
hsa-miR-26a-5p	PGR
hsa-miR-30e-3p	PGR
hsa-miR-30a-3p	PGR
hsa-miR-580-3p	PLA2G5
hsa-miR-125b-5p	PLA2G5
hsa-miR-518c-5p	PLA2G5
hsa-miR-1224-5p	PLAT
hsa-miR-365a-3p	PLCB4
hsa-miR-26a-5p	PLOD2
hsa-miR-29a-3p	PPIC
hsa-miR-30a-3p	PPP3CA
hsa-miR-361-3p	PPP3CA
hsa-miR-99b-5p	PPP3CA
hsa-miR-30c-5p	PPP3CA
hsa-miR-30e-3p	PPP3CA
hsa-miR-99a-5p	PPP3CA
hsa-miR-107	PPP3R1
hsa-miR-26a-5p	PPP3R1
hsa-miR-106a-5p	PPP3R1
hsa-miR-221-3p	PPP3R1
hsa-miR-30c-5p	PPP3R1
hsa-miR-222-3p	PPP3R1
hsa-miR-30e-3p	PRLR
hsa-miR-23b-3p	PRLR
hsa-miR-193a-5p	PRLR
hsa-miR-30c-5p	PRLR
hsa-miR-26a-5p	PRLR
hsa-miR-30a-3p	PRLR
hsa-miR-27b-3p	PRLR
hsa-miR-10b-5p	PRLR
hsa-miR-23b-3p	PRRG1
hsa-miR-106a-5p	PRRG1
hsa-miR-361-3p	PTAFR
hsa-miR-32-5p	PTAFR
hsa-miR-27b-3p	PTAFR
hsa-miR-671-5p	PTAFR
hsa-miR-27b-3p	PTGDR
hsa-miR-140-3p	PTGDR
hsa-miR-580-3p	PTGER2
hsa-miR-30a-3p	PTGER2
hsa-miR-361-3p	PTGER2
hsa-miR-27b-3p	PTGER2
hsa-miR-30e-3p	PTGER2
hsa-miR-27b-3p	PTGER4
hsa-miR-23b-3p	PTGER4
hsa-miR-32-5p	PTGER4
hsa-miR-384	PTGFR
hsa-miR-32-5p	PTGFR
hsa-miR-486-3p	PTGIS
hsa-miR-1976	PTGIS
hsa-miR-518c-5p	PTGS1
hsa-miR-106a-5p	PTGS1
hsa-miR-125b-2-3p	PTGS2
hsa-miR-26a-5p	PTGS2
hsa-miR-27b-3p	RARA
hsa-miR-361-3p	RARA
hsa-miR-486-3p	RARA
hsa-miR-939-5p	RARA
hsa-miR-106a-5p	RARB
hsa-miR-3074-3p	RARB
hsa-miR-30c-5p	RARB
hsa-miR-29a-3p	RARB
hsa-miR-193a-5p	RARB
hsa-miR-361-3p	RARG
hsa-miR-30c-5p	RARG
hsa-miR-30e-3p	RPL13
hsa-miR-30a-3p	RPL13
hsa-miR-29a-3p	RPL22
hsa-miR-518c-5p	RPL23A
hsa-miR-193b-3p	RPL27A
hsa-miR-107	RPL34
hsa-miR-32-5p	RPL37
hsa-miR-10b-5p	ITSN1
hsa-miR-30c-5p	ITSN1
hsa-miR-193a-5p	ITSN1
hsa-miR-1224-5p	ITSN1
hsa-miR-27b-3p	ATP2B1
hsa-miR-324-3p	ATP2B1
hsa-miR-30c-5p	ATP2B1
hsa-miR-30c-5p	REEP3
hsa-miR-26a-5p	REEP3
hsa-miR-106a-5p	REEP3
hsa-miR-518c-5p	REEP3
hsa-miR-140-3p	REEP3
hsa-miR-30c-5p	ATP2B2
hsa-miR-26a-5p	BLOC1S2
hsa-miR-125b-2-3p	FNDC9
hsa-miR-221-3p	ATP2B3
hsa-miR-222-3p	ATP2B3
hsa-miR-335-5p	ATP2B3
hsa-miR-486-3p	NKIRAS2
hsa-miR-29a-3p	NKIRAS2
hsa-miR-27b-3p	CD44
hsa-miR-106a-5p	LMO3
hsa-miR-32-5p	ATP2B4
hsa-miR-939-5p	ATP2B4
hsa-miR-29a-3p	ATP2B4
hsa-miR-335-5p	ATP2B4
hsa-miR-23b-3p	ZNF676
hsa-miR-1224-5p	ZNF676
hsa-miR-140-3p	ZNF676
hsa-miR-580-3p	ZNF676
hsa-miR-30a-3p	GOLGA6L1
hsa-miR-30e-3p	GOLGA6L1
hsa-miR-335-5p	GOLGA6L1
hsa-miR-23b-3p	NCCRP1
hsa-miR-23b-3p	SMAD5
hsa-miR-27b-3p	SMAD5
hsa-miR-92b-5p	SMAD5
hsa-miR-106a-5p	SMAD5
hsa-miR-193b-3p	STX16
hsa-miR-30c-5p	STX16
hsa-miR-29a-3p	STX16
hsa-miR-27b-3p	STX16
hsa-miR-518c-5p	STX16
hsa-miR-580-3p	C16orf87
hsa-miR-335-5p	LSS
hsa-miR-29a-3p	KRTAP5-5
hsa-miR-106a-5p	UBE2W
hsa-miR-27b-3p	UBE2W
hsa-miR-125b-5p	UBE2W
hsa-miR-32-5p	UBE2W
hsa-miR-125b-2-3p	UBE2W
hsa-miR-26a-5p	UBE2W
hsa-miR-1224-5p	UBE2W
hsa-miR-30a-3p	PTER
hsa-miR-30e-3p	PTER
hsa-miR-221-3p	SNCB
hsa-miR-222-3p	SNCB
hsa-miR-367-5p	NDUFV3
hsa-miR-32-5p	UGP2
hsa-miR-518c-5p	RORC
hsa-miR-193a-5p	RORC
hsa-miR-106a-5p	RORC
hsa-miR-1976	GRB10
hsa-miR-30c-5p	GRB10
hsa-miR-125b-5p	GRB10
hsa-miR-222-3p	GRB10
hsa-miR-140-3p	GRB10
hsa-miR-221-3p	GRB10
hsa-miR-26a-5p	GRB10
hsa-miR-27b-3p	GDF6
hsa-miR-361-3p	GGA1
hsa-miR-23b-3p	ZNF782
hsa-miR-365a-3p	ZNF782
hsa-miR-580-3p	ZNF782
hsa-miR-30a-3p	SPOPL
hsa-miR-193b-3p	SPOPL
hsa-miR-23b-3p	SPOPL
hsa-miR-30e-3p	SPOPL
hsa-miR-384	SPOPL
hsa-miR-106a-5p	SPOPL
hsa-miR-1976	CYP27C1
hsa-miR-365a-3p	ZNF470
hsa-miR-335-5p	ZNF470
hsa-miR-27b-3p	ZNF470
hsa-miR-27b-3p	ARHGEF37
hsa-miR-30c-5p	MAP3K15
hsa-miR-361-3p	IL17REL
hsa-miR-1976	IL17REL
hsa-miR-367-5p	IL17REL
hsa-miR-30e-3p	NA
hsa-miR-30a-3p	NA
hsa-miR-125b-5p	NA
hsa-miR-23b-3p	NA
hsa-miR-518c-5p	DDI1
hsa-miR-23b-3p	SH3BGR
hsa-miR-518c-5p	SH3BGR
hsa-miR-939-5p	CC2D2B
hsa-miR-580-3p	CC2D2B
hsa-miR-193a-5p	BLID
hsa-miR-29a-3p	NA
hsa-miR-939-5p	DENND6B
hsa-miR-361-3p	C8orf82
hsa-miR-26a-5p	PIM3
hsa-miR-505-3p	TPD52L3
hsa-miR-580-3p	TPD52L3
hsa-miR-27b-3p	RUNX1
hsa-miR-30c-5p	RUNX1
hsa-miR-30a-3p	RUNX1
hsa-miR-30e-3p	RUNX1
hsa-miR-125b-2-3p	TTC3
hsa-miR-95-3p	TTC3
hsa-miR-1224-5p	TTC3
hsa-miR-580-3p	MTUS1
hsa-miR-125b-5p	MTUS1
hsa-miR-23b-3p	PPARA
hsa-miR-106a-5p	PPARA
hsa-miR-1976	PPARA
hsa-miR-27b-3p	PPARA
hsa-miR-106a-5p	LHX8
hsa-miR-30a-3p	LHX8
hsa-miR-30c-5p	LHX8
hsa-miR-30e-3p	LHX8
hsa-miR-27b-3p	LHX8
hsa-miR-30c-5p	AFAP1L2
hsa-miR-384	AFAP1L2
hsa-miR-324-3p	NA
hsa-miR-30c-5p	FAM13C
hsa-miR-106a-5p	FAM13C
hsa-miR-3074-3p	PLEKHA1
hsa-miR-32-5p	PLEKHA1
hsa-miR-107	PLEKHA1
hsa-miR-140-3p	PLEKHA1
hsa-miR-106a-5p	ATE1
hsa-miR-26a-5p	ATE1
hsa-miR-384	ATE1
hsa-miR-335-5p	ATE1
hsa-miR-1224-5p	GPM6B
hsa-miR-671-5p	GPM6B
hsa-miR-580-3p	GPM6B
hsa-miR-324-3p	GPM6B
hsa-miR-384	GPM6B
hsa-miR-125b-2-3p	GPM6B
hsa-miR-505-3p	CLDN18
hsa-miR-29a-3p	ATP5MC1
hsa-miR-23b-3p	ECHDC1
hsa-miR-939-5p	ATP5MC2
hsa-miR-125b-5p	ATP5MC2
hsa-miR-106a-5p	JPT1
hsa-miR-30a-3p	KLK2
hsa-miR-30e-3p	KLK2
hsa-miR-361-3p	KLK2
hsa-miR-505-3p	ANAPC11
hsa-miR-518c-5p	AWAT2
hsa-miR-125b-2-3p	AWAT2
hsa-miR-580-3p	SUMO4
hsa-miR-125b-5p	LCLAT1
hsa-miR-365a-3p	LCLAT1
hsa-miR-30c-5p	LCLAT1
hsa-miR-26a-5p	ATP5MC3
hsa-miR-106a-5p	CAPRIN2
hsa-miR-335-5p	EPSTI1
hsa-miR-30c-5p	MARCHF8
hsa-miR-30a-3p	MARCHF8
hsa-miR-106a-5p	MARCHF8
hsa-miR-30e-3p	MARCHF8
hsa-miR-335-5p	MARCHF8
hsa-miR-27b-3p	GATA3
hsa-miR-10b-5p	GATA3
hsa-miR-1976	GATA3
hsa-miR-32-5p	GOLGA7
hsa-miR-106a-5p	SFR1
hsa-miR-32-5p	DNAJB12
hsa-miR-518c-5p	DNAJB12
hsa-miR-361-3p	DNAJB12
hsa-miR-30e-3p	MCTP1
hsa-miR-30a-3p	MCTP1
hsa-miR-580-3p	PDE4DIP
hsa-miR-365a-3p	PDE4DIP
hsa-miR-106a-5p	RAB11FIP1
hsa-miR-518c-5p	RAB11FIP1
hsa-miR-27b-3p	RAB11FIP1
hsa-miR-27b-3p	INPP5J
hsa-miR-222-3p	WNK3
hsa-miR-221-3p	WNK3
hsa-miR-30c-5p	WNK3
hsa-miR-106a-5p	WNK3
hsa-miR-580-3p	WNK3
hsa-miR-939-5p	WNK3
hsa-miR-26a-5p	WNK3
hsa-miR-27b-3p	WNK3
hsa-miR-23b-3p	WNK3
hsa-miR-107	WNK3
hsa-miR-486-3p	MYL4
hsa-miR-30a-3p	ZNF280D
hsa-miR-486-3p	ZNF280D
hsa-miR-30e-3p	ZNF280D
hsa-miR-324-3p	ZNF280D
hsa-miR-32-5p	ZNF280D
hsa-miR-23b-3p	ZNF280D
hsa-miR-23b-3p	ANXA2
hsa-miR-505-3p	BTBD7
hsa-miR-23b-3p	BTBD7
hsa-miR-106a-5p	BTBD7
hsa-miR-26a-5p	BTBD7
hsa-miR-324-3p	BTBD7
hsa-miR-367-5p	BTBD7
hsa-miR-107	NA
hsa-miR-32-5p	GPATCH8
hsa-miR-580-3p	GPATCH8
hsa-miR-125b-5p	GPATCH8
hsa-miR-107	GPATCH8
hsa-miR-27b-3p	ERICH3
hsa-miR-30c-5p	ERICH3
hsa-miR-140-3p	ERICH3
hsa-miR-140-3p	KCTD11
hsa-miR-518c-5p	H2BW1
hsa-miR-32-5p	ALKAL2
hsa-miR-505-3p	ALKAL2
hsa-miR-335-5p	AP3S1
hsa-miR-30c-5p	AP3S1
hsa-miR-193b-3p	POLR1F
hsa-miR-125b-2-3p	TPD52L1
hsa-miR-32-5p	CACNA1I
hsa-miR-1224-5p	ABLIM1
hsa-miR-384	SMAD2
hsa-miR-361-3p	SMAD2
hsa-miR-1224-5p	SMAD2
hsa-miR-30e-3p	SMAD2
hsa-miR-30a-3p	SMAD2
hsa-miR-324-3p	SMAD2
hsa-miR-361-3p	STUM
hsa-miR-1976	STUM
hsa-miR-486-3p	STUM
hsa-miR-1976	LDLRAD4
hsa-miR-27b-3p	LDLRAD4
hsa-miR-29a-3p	LDLRAD4
hsa-miR-32-5p	LDLRAD4
hsa-miR-486-3p	CSTPP1
hsa-miR-3074-3p	LEPR
hsa-miR-30c-5p	LEPR
hsa-miR-518c-5p	HMGXB4
hsa-miR-140-3p	HMGXB4
hsa-miR-23b-3p	HMGXB4
hsa-miR-107	TMEM200B
hsa-miR-23b-3p	UQCR10
hsa-miR-671-5p	UQCR10
hsa-miR-30c-5p	SMAD1
hsa-miR-27b-3p	SMAD1
hsa-miR-26a-5p	SMAD1
hsa-miR-106a-5p	SMAD1
hsa-miR-580-3p	BRPF1
hsa-miR-27b-3p	RREB1
hsa-miR-221-3p	RREB1
hsa-miR-222-3p	RREB1
hsa-miR-125b-5p	RREB1
hsa-miR-125b-5p	MTFP1
hsa-miR-23b-3p	OSBPL8
hsa-miR-30c-5p	OSBPL8
hsa-miR-518c-5p	GLE1
hsa-miR-125b-5p	KLHL31
hsa-miR-518c-5p	KLHL31
hsa-miR-27b-3p	KLHL31
hsa-miR-518c-5p	STRADA
hsa-miR-384	ERLIN2
hsa-miR-26a-5p	RBMS3
hsa-miR-10b-5p	RBMS3
hsa-miR-671-5p	RBMS3
hsa-miR-505-3p	RBMS3
hsa-miR-32-5p	MGLL
hsa-miR-23b-3p	SNU13
hsa-miR-10b-5p	SNU13
hsa-miR-107	
hsa-miR-23b-3p	BICD2
hsa-miR-106a-5p	BICD2
hsa-miR-518c-5p	BICD2
hsa-miR-10b-5p	BICD2
hsa-miR-193b-3p	BICD2
hsa-miR-140-3p	BICD2
hsa-miR-125b-5p	DLGAP1
hsa-miR-486-3p	DLGAP1
hsa-miR-140-3p	DLGAP1
hsa-miR-106a-5p	DLGAP1
hsa-miR-125b-2-3p	DLGAP1
hsa-miR-140-3p	HNRNPD
hsa-miR-32-5p	TRIM6
hsa-miR-125b-5p	SP5
hsa-miR-30a-3p	EVI2A
hsa-miR-222-3p	EVI2A
hsa-miR-221-3p	EVI2A
hsa-miR-30e-3p	EVI2A
hsa-miR-365a-3p	TSPYL6
hsa-miR-486-3p	BMF
hsa-miR-125b-5p	BMF
hsa-miR-29a-3p	BMF
hsa-miR-222-3p	BMF
hsa-miR-221-3p	BMF
hsa-miR-193a-5p	BMF
hsa-miR-27b-3p	FBLN2
hsa-miR-518c-5p	DYRK3
hsa-miR-30a-3p	GPRASP2
hsa-miR-30e-3p	GPRASP2
hsa-miR-518c-5p	PALM2AKAP2
hsa-miR-361-3p	PALM2AKAP2
hsa-miR-335-5p	PALM2AKAP2
hsa-miR-107	PALM2AKAP2
hsa-miR-580-3p	PALM2AKAP2
hsa-miR-486-3p	GRK6
hsa-miR-27b-3p	GRK6
hsa-miR-671-5p	ALG11
hsa-miR-26a-5p	CD200
hsa-miR-361-3p	ZNF740
hsa-miR-140-3p	ZNF740
hsa-miR-671-5p	ZNF740
hsa-miR-1976	ZNF740
hsa-miR-1224-5p	NA
hsa-miR-26a-5p	FCRL6
hsa-miR-384	TMEM220
hsa-miR-30e-3p	TMEM220
hsa-miR-30a-3p	TMEM220
hsa-miR-27b-3p	LIN28B
hsa-miR-335-5p	LIN28B
hsa-miR-125b-5p	LIN28B
hsa-miR-125b-2-3p	LIN28B
hsa-miR-26a-5p	LIN28B
hsa-miR-23b-3p	LIN28B
hsa-miR-30c-5p	LIN28B
hsa-miR-580-3p	LIN28B
hsa-miR-361-3p	ACP7
hsa-miR-27b-3p	ZNF705A
hsa-miR-30a-3p	DBX2
hsa-miR-30e-3p	DBX2
hsa-miR-580-3p	NA
hsa-miR-505-3p	ZYG11A
hsa-miR-30e-3p	TRIM67
hsa-miR-580-3p	TRIM67
hsa-miR-671-5p	TRIM67
hsa-miR-30a-3p	TRIM67
hsa-miR-140-3p	MAP1LC3C
hsa-miR-107	SPDYE3
hsa-miR-99a-3p	NA
hsa-miR-30e-3p	NRARP
hsa-miR-27b-3p	NRARP
hsa-miR-30a-3p	NRARP
hsa-miR-107	FGFRL1
hsa-miR-32-5p	DPP10
hsa-miR-23b-3p	DPP10
hsa-miR-30e-3p	CLEC2D
hsa-miR-30a-3p	CLEC2D
hsa-miR-29a-3p	CLEC2D
hsa-miR-30a-3p	PLA2G6
hsa-miR-486-3p	PLA2G6
hsa-miR-30e-3p	PLA2G6
hsa-miR-939-5p	LINGO4
hsa-miR-30c-5p	SLC30A2
hsa-miR-10b-5p	SLC30A2
hsa-miR-486-3p	SLC30A2
hsa-miR-29a-3p	ITGA11
hsa-miR-518c-5p	ITGA11
hsa-miR-486-3p	ITGA11
hsa-miR-505-3p	ANKRD34B
hsa-miR-3074-3p	ANKRD34B
hsa-miR-106a-5p	NA
hsa-miR-505-3p	NCK2
hsa-miR-580-3p	NCK2
hsa-miR-30c-5p	NCK2
hsa-miR-221-3p	RPS3
hsa-miR-125b-2-3p	RPS3
hsa-miR-222-3p	RPS3
hsa-miR-193a-5p	RPS3
hsa-miR-125b-5p	TMEM198
hsa-miR-106a-5p	LRRC55
hsa-miR-361-3p	LRRC55
hsa-miR-518c-5p	LRRC55
hsa-miR-486-3p	LRRC55
hsa-miR-23b-3p	PKP2
hsa-miR-518c-5p	PKP2
hsa-miR-486-3p	CHD3
hsa-miR-939-5p	CHD3
hsa-miR-193b-3p	PSRC1
hsa-miR-140-3p	DNM1
hsa-miR-30c-5p	RGS10
hsa-miR-30e-3p	GPNMB
hsa-miR-30a-3p	GPNMB
hsa-miR-140-3p	AK4
hsa-miR-106a-5p	AK4
hsa-miR-27b-3p	AK4
hsa-miR-384	AK4
hsa-miR-29a-3p	AK4
hsa-miR-361-3p	PRR13
hsa-miR-939-5p	PRR13
hsa-miR-125b-2-3p	PRR13
hsa-miR-1976	DNM2
hsa-miR-580-3p	KDM2B
hsa-miR-335-5p	KDM2B
hsa-miR-1976	LRSAM1
hsa-miR-939-5p	LRSAM1
hsa-miR-30a-3p	DAZ4
hsa-miR-30e-3p	DAZ4
hsa-miR-324-3p	DAZ4
hsa-miR-30e-3p	ACTR2
hsa-miR-335-5p	ACTR2
hsa-miR-671-5p	ACTR2
hsa-miR-107	ACTR2
hsa-miR-30a-3p	ACTR2
hsa-miR-939-5p	NFASC
hsa-miR-27b-3p	NFASC
hsa-miR-10b-5p	NFASC
hsa-miR-486-3p	NFASC
hsa-miR-1976	NFASC
hsa-miR-518c-5p	NFASC
hsa-miR-27b-3p	YPEL2
hsa-miR-30c-5p	YPEL2
hsa-miR-106a-5p	YPEL2
hsa-miR-29a-3p	YPEL2
hsa-miR-580-3p	YPEL2
hsa-miR-361-3p	CACNA1H
hsa-miR-27b-3p	NEURL4
hsa-miR-125b-2-3p	B4GALT2
hsa-miR-23b-3p	EBF3
hsa-miR-27b-3p	EBF3
hsa-miR-23b-3p	PLCXD3
hsa-miR-580-3p	PLCXD3
hsa-miR-1224-5p	PLCXD3
hsa-miR-335-5p	PLCXD3
hsa-miR-221-3p	PLCXD3
hsa-miR-222-3p	PLCXD3
hsa-miR-125b-5p	PKP4
hsa-miR-23b-3p	PKP4
hsa-miR-26a-5p	CPM
hsa-miR-580-3p	CPM
hsa-miR-29a-3p	CPM
hsa-miR-939-5p	CPM
hsa-miR-361-3p	CACNA2D2
hsa-miR-1976	CACNA2D2
hsa-miR-486-3p	CACNA2D2
hsa-miR-580-3p	TAFA4
hsa-miR-107	EDA
hsa-miR-32-5p	VPS54
hsa-miR-30e-3p	NUMB
hsa-miR-30a-3p	NUMB
hsa-miR-671-5p	NUMB
hsa-miR-324-3p	GJB3
hsa-miR-30a-3p	DAZ2
hsa-miR-30e-3p	DAZ2
hsa-miR-324-3p	DAZ2
hsa-miR-580-3p	SUMO2
hsa-miR-27b-3p	SUMO2
hsa-miR-27b-3p	ZNF780B
hsa-miR-10b-5p	ZNF780B
hsa-miR-193b-3p	ZNF780B
hsa-miR-125b-5p	ZNF780B
hsa-miR-106a-5p	ZNF780B
hsa-miR-23b-3p	ZNF780B
hsa-miR-26a-5p	RYK
hsa-miR-193a-5p	ERBB2
hsa-miR-939-5p	IP6K2
hsa-miR-365a-3p	IP6K2
hsa-miR-1976	SEMA3B
hsa-miR-518c-5p	YBEY
hsa-miR-486-3p	IP6K1
hsa-miR-518c-5p	ERBIN
hsa-miR-193b-3p	ERBIN
hsa-miR-367-5p	ERBIN
hsa-miR-384	ERBIN
hsa-miR-23b-3p	ERBIN
hsa-miR-32-5p	ERBIN
hsa-miR-27b-3p	DIPK1A
hsa-miR-30c-5p	DIPK1A
hsa-miR-30e-3p	SIAH1
hsa-miR-193b-3p	SIAH1
hsa-miR-30a-3p	SIAH1
hsa-miR-580-3p	SIAH1
hsa-miR-125b-2-3p	TCEAL9
hsa-miR-3074-3p	TCEAL9
hsa-miR-580-3p	WDR31
hsa-miR-125b-2-3p	MAPKAP1
hsa-miR-361-3p	WDR33
hsa-miR-106a-5p	WDR33
hsa-miR-26a-5p	WDR33
hsa-miR-580-3p	WDR33
hsa-miR-29a-3p	WDR33
hsa-miR-27b-3p	PDPN
hsa-miR-384	PDPN
hsa-miR-29a-3p	PDPN
hsa-miR-140-3p	ARHGAP17
hsa-miR-107	ARHGAP17
hsa-miR-26a-5p	MTX2
hsa-miR-518c-5p	GTDC1
hsa-miR-1224-5p	GTDC1
hsa-miR-125b-2-3p	TCEAL1
hsa-miR-27b-3p	SLC25A25
hsa-miR-384	FAM149A
hsa-miR-26a-5p	FAM149A
hsa-miR-125b-2-3p	ZNF473
hsa-miR-23b-3p	ZNF473
hsa-miR-221-3p	WDR35
hsa-miR-222-3p	WDR35
hsa-miR-580-3p	WDR35
hsa-miR-505-3p	WDR35
hsa-miR-27b-3p	WDR35
hsa-miR-140-3p	WDR35
hsa-miR-580-3p	CR2
hsa-miR-125b-5p	RPS6KA1
hsa-miR-106a-5p	RPS6KA1
hsa-miR-125b-2-3p	SPIN2B
hsa-miR-26a-5p	RPS6KA2
hsa-miR-671-5p	RPS6KA2
hsa-miR-106a-5p	RPS6KA2
hsa-miR-30c-5p	RPS6KA2
hsa-miR-30a-3p	TCEAL6
hsa-miR-30e-3p	TCEAL6
hsa-miR-939-5p	LRRC18
hsa-miR-32-5p	RPS6KA4
hsa-miR-106a-5p	RPS6KA4
hsa-miR-125b-2-3p	LRIF1
hsa-miR-10b-5p	SDC1
hsa-miR-367-5p	SDC1
hsa-miR-939-5p	BLTP3B
hsa-miR-3074-3p	ODF2L
hsa-miR-384	NA
hsa-miR-367-5p	NA
hsa-miR-30a-3p	GOSR1
hsa-miR-518c-5p	GOSR1
hsa-miR-106a-5p	GOSR1
hsa-miR-30e-3p	GOSR1
hsa-miR-27b-3p	ALG8
