miR_ID	circbase_ID
hsa-miR-6848-3p	hsa_circ_0016121
hsa-miR-6850-3p	hsa_circ_0008615
hsa-miR-6850-5p	hsa_circ_0055954
hsa-miR-6850-5p	hsa_circ_0086684
hsa-miR-6851-5p	hsa_circ_0000129
hsa-miR-6860	hsa_circ_0078607
hsa-miR-6865-5p	hsa_circ_0001756
hsa-miR-6868-3p	hsa_circ_0006913
hsa-miR-6870-3p	hsa_circ_0078605
hsa-miR-6870-3p	hsa_circ_0078607
hsa-miR-6872-3p	hsa_circ_0092327
hsa-miR-6873-3p	hsa_circ_0000036
hsa-miR-6873-3p	hsa_circ_0008068
hsa-miR-6873-3p	hsa_circ_0061346
hsa-miR-6875-3p	hsa_circ_0000038
hsa-miR-6877-5p	hsa_circ_0000735
hsa-miR-6879-5p	hsa_circ_0000735
hsa-miR-6880-5p	hsa_circ_0086684
hsa-miR-6881-3p	hsa_circ_0030509
hsa-miR-6881-5p	hsa_circ_0041252
hsa-miR-6882-3p	hsa_circ_0001696
hsa-miR-6885-5p	hsa_circ_0071649
hsa-miR-6890-5p	hsa_circ_0036188
hsa-miR-6891-5p	hsa_circ_0006156
hsa-miR-6891-5p	hsa_circ_0007148
hsa-miR-6892-3p	hsa_circ_0059783
hsa-miR-6894-5p	hsa_circ_0068851
hsa-miR-708-3p	hsa_circ_0000500
hsa-miR-7107-3p	hsa_circ_0006801
hsa-miR-7109-3p	hsa_circ_0036188
hsa-miR-7112-3p	hsa_circ_0000020
hsa-miR-7114-5p	hsa_circ_0036188
hsa-miR-7151-5p	hsa_circ_0000129
hsa-miR-7156-5p	hsa_circ_0001772
hsa-miR-7156-5p	hsa_circ_0083092
hsa-miR-7161-3p	hsa_circ_0074598
hsa-miR-7161-5p	hsa_circ_0086684
hsa-miR-762	hsa_circ_0067161
hsa-miR-765	hsa_circ_0001009
hsa-miR-765	hsa_circ_0054673
hsa-miR-766-3p	hsa_circ_0076700
hsa-miR-767-3p	hsa_circ_0008323
hsa-miR-7845-5p	hsa_circ_0034642
hsa-miR-7974	hsa_circ_0015270
hsa-miR-8060	hsa_circ_0005699
hsa-miR-8066	hsa_circ_0088457
hsa-miR-8069	hsa_circ_0034642
hsa-miR-8072	hsa_circ_0071649
hsa-miR-875-3p	hsa_circ_0006913
hsa-miR-877-3p	hsa_circ_0009654
hsa-miR-888-3p	hsa_circ_0017726
hsa-miR-891a-3p	hsa_circ_0013058
hsa-miR-921	hsa_circ_0074559
hsa-miR-922	hsa_circ_0034642
hsa-miR-924	hsa_circ_0063526
hsa-miR-92b-5p	hsa_circ_0000038
hsa-miR-93-5p	hsa_circ_0063329
hsa-miR-942-5p	hsa_circ_0062610
hsa-miR-942-5p	hsa_circ_0063158
hsa-miR-95-3p	hsa_circ_0062603
hsa-miR-100-3p	hsa_circ_0008584
hsa-miR-103b	hsa_circ_0002807
hsa-miR-106b-3p	hsa_circ_0004525
hsa-miR-106b-5p	hsa_circ_0001726
hsa-miR-106b-5p	hsa_circ_0008323
hsa-miR-1185-2-3p	hsa_circ_0030509
hsa-miR-1205	hsa_circ_0002807
hsa-miR-1207-5p	hsa_circ_0005479
hsa-miR-1225-3p	hsa_circ_0016121
hsa-miR-1225-5p	hsa_circ_0001726
hsa-miR-122-5p	hsa_circ_0088128
hsa-miR-1231	hsa_circ_0004368
hsa-miR-1236-3p	hsa_circ_0062603
hsa-miR-1236-5p	hsa_circ_0000549
hsa-miR-1246	hsa_circ_0007178
hsa-miR-1248	hsa_circ_0068697
hsa-miR-1248	hsa_circ_0074559
hsa-miR-1249-5p	hsa_circ_0003899
hsa-miR-1250-3p	hsa_circ_0000567
hsa-miR-1250-5p	hsa_circ_0003079
hsa-miR-1251-3p	hsa_circ_0001847
hsa-miR-1251-3p	hsa_circ_0003945
hsa-miR-1251-3p	hsa_circ_0086684
hsa-miR-1255a	hsa_circ_0000324
hsa-miR-1255b-5p	hsa_circ_0000324
hsa-miR-125b-2-3p	hsa_circ_0075320
hsa-miR-126-5p	hsa_circ_0000647
hsa-miR-1266-3p	hsa_circ_0004650
hsa-miR-1273e	hsa_circ_0030509
hsa-miR-1273g-5p	hsa_circ_0007178
hsa-miR-1273g-5p	hsa_circ_0063089
hsa-miR-1276	hsa_circ_0001238
hsa-miR-1276	hsa_circ_0008806
hsa-miR-1277-3p	hsa_circ_0013058
hsa-miR-1277-5p	hsa_circ_0086684
hsa-miR-1284	hsa_circ_0000673
hsa-miR-1288-5p	hsa_circ_0018242
hsa-miR-1289	hsa_circ_0088128
hsa-miR-1293	hsa_circ_0034642
hsa-miR-1295b-3p	hsa_circ_0016760
hsa-miR-1301-3p	hsa_circ_0089153
hsa-miR-1301-5p	hsa_circ_0063089
hsa-miR-1303	hsa_circ_0074559
hsa-miR-1304-3p	hsa_circ_0001726
hsa-miR-1304-3p	hsa_circ_0092327
hsa-miR-1323	hsa_circ_0006156
hsa-miR-1323	hsa_circ_0007148
hsa-miR-1324	hsa_circ_0036188
hsa-miR-135a-5p	hsa_circ_0008068
hsa-miR-137	hsa_circ_0026134
hsa-miR-139-3p	hsa_circ_0001756
hsa-miR-141-5p	hsa_circ_0036766
hsa-miR-148b-5p	hsa_circ_0006784
hsa-miR-149-3p	hsa_circ_0004650
hsa-miR-149-5p	hsa_circ_0000549
hsa-miR-149-5p	hsa_circ_0014306
hsa-miR-150-3p	hsa_circ_0023115
hsa-miR-1587	hsa_circ_0063226
hsa-miR-15a-3p	hsa_circ_0006868
hsa-miR-15b-5p	hsa_circ_0000549
hsa-miR-181b-2-3p	hsa_circ_0062603
hsa-miR-187-3p	hsa_circ_0000128
hsa-miR-190a-5p	hsa_circ_0001278
hsa-miR-193b-5p	hsa_circ_0022383
hsa-miR-194-5p	hsa_circ_0074559
hsa-miR-195-3p	hsa_circ_0007178
hsa-miR-196a-3p	hsa_circ_0074559
hsa-miR-196a-5p	hsa_circ_0048956
hsa-miR-1972	hsa_circ_0001726
hsa-miR-1972	hsa_circ_0034642
hsa-miR-199b-5p	hsa_circ_0001348
hsa-miR-19b-1-5p	hsa_circ_0006795
hsa-miR-203a-3p	hsa_circ_0008584
hsa-miR-203a-5p	hsa_circ_0001726
hsa-miR-203a-5p	hsa_circ_0062603
hsa-miR-203a-5p	hsa_circ_0062610
hsa-miR-203b-3p	hsa_circ_0034642
hsa-miR-203b-5p	hsa_circ_0000129
hsa-miR-205-5p	hsa_circ_0000129
hsa-miR-205-5p	hsa_circ_0030509
hsa-miR-20a-3p	hsa_circ_0076700
hsa-miR-214-3p	hsa_circ_0026134
hsa-miR-218-5p	hsa_circ_0006900
hsa-miR-221-3p	hsa_circ_0005185
hsa-miR-22-5p	hsa_circ_0006784
hsa-miR-22-5p	hsa_circ_0083054
hsa-miR-2278	hsa_circ_0014306
hsa-miR-2278	hsa_circ_0075320
hsa-miR-2355-5p	hsa_circ_0000204
hsa-miR-2392	hsa_circ_0016760
hsa-miR-23b-3p	hsa_circ_0039930
hsa-miR-23b-5p	hsa_circ_0075320
hsa-miR-23b-5p	hsa_circ_0092327
hsa-miR-25-3p	hsa_circ_0078607
hsa-miR-2681-5p	hsa_circ_0004650
hsa-miR-2682-3p	hsa_circ_0015494
hsa-miR-2682-3p	hsa_circ_0055954
hsa-miR-26b-3p	hsa_circ_0001772
hsa-miR-26b-3p	hsa_circ_0008806
hsa-miR-26b-3p	hsa_circ_0083092
hsa-miR-26b-5p	hsa_circ_0052767
hsa-miR-28-5p	hsa_circ_0001190
hsa-miR-28-5p	hsa_circ_0030509
hsa-miR-298	hsa_circ_0001348
hsa-miR-302a-3p	hsa_circ_0030509
hsa-miR-302b-3p	hsa_circ_0001190
hsa-miR-302b-3p	hsa_circ_0001726
hsa-miR-302b-3p	hsa_circ_0008068
hsa-miR-302b-3p	hsa_circ_0030509
hsa-miR-302b-3p	hsa_circ_0062603
hsa-miR-302c-3p	hsa_circ_0030509
hsa-miR-302c-3p	hsa_circ_0062603
hsa-miR-30a-3p	hsa_circ_0063226
hsa-miR-30b-3p	hsa_circ_0001190
hsa-miR-30b-3p	hsa_circ_0076700
hsa-miR-3127-3p	hsa_circ_0014306
hsa-miR-3135b	hsa_circ_0001726
hsa-miR-3136-5p	hsa_circ_0071649
hsa-miR-3137	hsa_circ_0001278
hsa-miR-3138	hsa_circ_0008323
hsa-miR-3138	hsa_circ_0086684
hsa-miR-3140-5p	hsa_circ_0000044
hsa-miR-3144-3p	hsa_circ_0008584
hsa-miR-3145-3p	hsa_circ_0052767
hsa-miR-3150a-3p	hsa_circ_0089153
hsa-miR-3154	hsa_circ_0048764
hsa-miR-3155a	hsa_circ_0005699
hsa-miR-3155b	hsa_circ_0003079
hsa-miR-3173-3p	hsa_circ_0002225
hsa-miR-3177-5p	hsa_circ_0036766
hsa-miR-3179	hsa_circ_0074559
hsa-miR-3180-5p	hsa_circ_0016121
hsa-miR-3189-5p	hsa_circ_0060035
hsa-miR-3192-5p	hsa_circ_0036766
hsa-miR-3192-5p	hsa_circ_0088046
hsa-miR-3193	hsa_circ_0041252
hsa-miR-3202	hsa_circ_0004650
hsa-miR-320a	hsa_circ_0004650
hsa-miR-320a	hsa_circ_0074559
hsa-miR-320b	hsa_circ_0004650
hsa-miR-320b	hsa_circ_0074559
hsa-miR-320d	hsa_circ_0001348
hsa-miR-324-3p	hsa_circ_0063089
hsa-miR-330-5p	hsa_circ_0017726
hsa-miR-335-5p	hsa_circ_0074559
hsa-miR-339-5p	hsa_circ_0001726
hsa-miR-3591-3p	hsa_circ_0036188
hsa-miR-3609	hsa_circ_0027774
hsa-miR-3613-5p	hsa_circ_0039930
hsa-miR-3617-3p	hsa_circ_0002807
hsa-miR-3617-5p	hsa_circ_0005161
hsa-miR-3617-5p	hsa_circ_0031027
hsa-miR-3617-5p	hsa_circ_0086684
hsa-miR-3620-5p	hsa_circ_0000038
hsa-miR-3620-5p	hsa_circ_0036188
hsa-miR-3622b-3p	hsa_circ_0004650
hsa-miR-363-3p	hsa_circ_0006784
hsa-miR-3653-3p	hsa_circ_0008952
hsa-miR-3655	hsa_circ_0027774
hsa-miR-3657	hsa_circ_0002225
hsa-miR-3663-5p	hsa_circ_0006795
hsa-miR-367-5p	hsa_circ_0000129
hsa-miR-3686	hsa_circ_0004650
hsa-miR-3689f	hsa_circ_0068697
hsa-miR-370-3p	hsa_circ_0000500
hsa-miR-370-3p	hsa_circ_0000714
hsa-miR-370-3p	hsa_circ_0040203
hsa-miR-372-5p	hsa_circ_0062603
hsa-miR-373-3p	hsa_circ_0001756
hsa-miR-373-3p	hsa_circ_0008382
hsa-miR-373-5p	hsa_circ_0002807
hsa-miR-374c-3p	hsa_circ_0078607
hsa-miR-378a-3p	hsa_circ_0005699
hsa-miR-378c	hsa_circ_0001756
hsa-miR-378c	hsa_circ_0005699
hsa-miR-378g	hsa_circ_0008323
hsa-miR-378h	hsa_circ_0030509
hsa-miR-381-3p	hsa_circ_0000419
hsa-miR-381-3p	hsa_circ_0007178
hsa-miR-382-5p	hsa_circ_0061346
hsa-miR-3908	hsa_circ_0073647
hsa-miR-3912-5p	hsa_circ_0086684
hsa-miR-3913-5p	hsa_circ_0033144
hsa-miR-3921	hsa_circ_0004650
hsa-miR-3921	hsa_circ_0007279
hsa-miR-3925-3p	hsa_circ_0001726
hsa-miR-3925-5p	hsa_circ_0008584
hsa-miR-3940-5p	hsa_circ_0006156
hsa-miR-3940-5p	hsa_circ_0007148
hsa-miR-3976	hsa_circ_0000020
hsa-miR-424-5p	hsa_circ_0092327
hsa-miR-4254	hsa_circ_0030509
hsa-miR-4270	hsa_circ_0008584
hsa-miR-4271	hsa_circ_0017969
hsa-miR-4296	hsa_circ_0000419
hsa-miR-4309	hsa_circ_0076700
hsa-miR-4312	hsa_circ_0003956
hsa-miR-4312	hsa_circ_0006801
hsa-miR-431-5p	hsa_circ_0036766
hsa-miR-4316	hsa_circ_0041871
hsa-miR-4428	hsa_circ_0055954
hsa-miR-4436a	hsa_circ_0036188
hsa-miR-4441	hsa_circ_0005699
hsa-miR-4443	hsa_circ_0006913
hsa-miR-4460	hsa_circ_0076700
hsa-miR-4471	hsa_circ_0007148
hsa-miR-4474-3p	hsa_circ_0086684
hsa-miR-4481	hsa_circ_0016121
hsa-miR-4487	hsa_circ_0039930
hsa-miR-4487	hsa_circ_0076700
hsa-miR-4489	hsa_circ_0089153
hsa-miR-4493	hsa_circ_0017726
hsa-miR-4493	hsa_circ_0030509
hsa-miR-4496	hsa_circ_0008584
hsa-miR-4498	hsa_circ_0034642
hsa-miR-449a	hsa_circ_0078607
hsa-miR-449b-3p	hsa_circ_0088457
hsa-miR-449b-5p	hsa_circ_0078607
hsa-miR-4502	hsa_circ_0007178
hsa-miR-4502	hsa_circ_0008323
hsa-miR-4510	hsa_circ_0055954
hsa-miR-451b	hsa_circ_0056731
hsa-miR-4525	hsa_circ_0034642
hsa-miR-4526	hsa_circ_0003956
hsa-miR-4533	hsa_circ_0036766
hsa-miR-455-3p	hsa_circ_0034642
hsa-miR-4632-3p	hsa_circ_0004650
hsa-miR-4632-5p	hsa_circ_0001726
hsa-miR-4633-3p	hsa_circ_0008584
hsa-miR-4638-3p	hsa_circ_0062603
hsa-miR-4645-5p	hsa_circ_0060539
hsa-miR-4646-5p	hsa_circ_0000735
hsa-miR-4648	hsa_circ_0008584
hsa-miR-4650-5p	hsa_circ_0002225
hsa-miR-4650-5p	hsa_circ_0008382
hsa-miR-4653-5p	hsa_circ_0004650
hsa-miR-4656	hsa_circ_0000735
hsa-miR-4656	hsa_circ_0075386
hsa-miR-4659a-3p	hsa_circ_0018242
hsa-miR-4659a-3p	hsa_circ_0036188
hsa-miR-4659a-3p	hsa_circ_0040773
hsa-miR-4661-5p	hsa_circ_0017969
hsa-miR-4662a-5p	hsa_circ_0001057
hsa-miR-4662a-5p	hsa_circ_0018242
hsa-miR-4667-3p	hsa_circ_0000204
hsa-miR-4672	hsa_circ_0017969
hsa-miR-4677-5p	hsa_circ_0005397
hsa-miR-4679	hsa_circ_0063526
hsa-miR-4680-3p	hsa_circ_0000676
hsa-miR-4680-3p	hsa_circ_0001348
hsa-miR-4680-5p	hsa_circ_0060035
hsa-miR-4685-5p	hsa_circ_0033144
hsa-miR-4685-5p	hsa_circ_0063526
hsa-miR-4690-5p	hsa_circ_0036188
hsa-miR-4691-5p	hsa_circ_0083757
hsa-miR-4691-5p	hsa_circ_0089153
hsa-miR-4694-3p	hsa_circ_0076700
hsa-miR-4695-3p	hsa_circ_0051718
hsa-miR-4697-5p	hsa_circ_0001726
hsa-miR-4698	hsa_circ_0007178
hsa-miR-4698	hsa_circ_0076700
hsa-miR-4699-3p	hsa_circ_0072904
hsa-miR-4701-3p	hsa_circ_0088128
hsa-miR-4711-3p	hsa_circ_0016760
hsa-miR-4714-3p	hsa_circ_0030509
hsa-miR-4716-3p	hsa_circ_0022383
hsa-miR-4716-3p	hsa_circ_0088457
hsa-miR-4717-3p	hsa_circ_0031132
hsa-miR-4722-5p	hsa_circ_0062603
hsa-miR-4723-3p	hsa_circ_0005855
hsa-miR-4724-3p	hsa_circ_0039930
hsa-miR-4726-5p	hsa_circ_0013058
hsa-miR-4726-5p	hsa_circ_0031132
hsa-miR-4727-3p	hsa_circ_0036188
hsa-miR-4727-5p	hsa_circ_0026134
hsa-miR-4732-3p	hsa_circ_0006935
hsa-miR-4732-3p	hsa_circ_0070616
hsa-miR-4738-3p	hsa_circ_0036188
hsa-miR-4741	hsa_circ_0086684
hsa-miR-4753-3p	hsa_circ_0015270
hsa-miR-4756-3p	hsa_circ_0052767
hsa-miR-4757-3p	hsa_circ_0041871
hsa-miR-4758-3p	hsa_circ_0063089
hsa-miR-4759	hsa_circ_0006801
hsa-miR-4762-3p	hsa_circ_0032154
hsa-miR-4766-3p	hsa_circ_0001190
hsa-miR-4768-5p	hsa_circ_0000038
hsa-miR-4768-5p	hsa_circ_0005782
hsa-miR-4778-3p	hsa_circ_0002807
hsa-miR-4780	hsa_circ_0030509
hsa-miR-4787-5p	hsa_circ_0055954
hsa-miR-4789-5p	hsa_circ_0047641
hsa-miR-4793-3p	hsa_circ_0007586
hsa-miR-4799-3p	hsa_circ_0001190
hsa-miR-4799-3p	hsa_circ_0001726
hsa-miR-4799-5p	hsa_circ_0008068
hsa-miR-484	hsa_circ_0071649
hsa-miR-485-5p	hsa_circ_0088457
hsa-miR-486-3p	hsa_circ_0000324
hsa-miR-491-3p	hsa_circ_0009172
hsa-miR-499b-5p	hsa_circ_0074559
hsa-miR-5004-3p	hsa_circ_0004650
hsa-miR-5007-5p	hsa_circ_0001646
hsa-miR-500b-3p	hsa_circ_0086684
hsa-miR-5047	hsa_circ_0062603
hsa-miR-507	hsa_circ_0074559
hsa-miR-508-5p	hsa_circ_0007586
hsa-miR-5089-5p	hsa_circ_0002225
hsa-miR-5089-5p	hsa_circ_0005281
hsa-miR-509-3-5p	hsa_circ_0008952
hsa-miR-509-3-5p	hsa_circ_0017726
hsa-miR-5094	hsa_circ_0030509
hsa-miR-509-5p	hsa_circ_0008068
hsa-miR-5096	hsa_circ_0001726
hsa-miR-511-5p	hsa_circ_0074559
hsa-miR-512-3p	hsa_circ_0016760
hsa-miR-512-5p	hsa_circ_0067161
hsa-miR-513c-5p	hsa_circ_0060539
hsa-miR-514b-5p	hsa_circ_0005699
hsa-miR-517-5p	hsa_circ_0056731
hsa-miR-5187-5p	hsa_circ_0012673
hsa-miR-5187-5p	hsa_circ_0055954
hsa-miR-5195-3p	hsa_circ_0016760
hsa-miR-5196-3p	hsa_circ_0000020
hsa-miR-5196-5p	hsa_circ_0001190
hsa-miR-5196-5p	hsa_circ_0036188
hsa-miR-5196-5p	hsa_circ_0074559
hsa-miR-5197-3p	hsa_circ_0007024
hsa-miR-519d-5p	hsa_circ_0052767
hsa-miR-519e-3p	hsa_circ_0064288
hsa-miR-520c-3p	hsa_circ_0062603
hsa-miR-520d-3p	hsa_circ_0001756
hsa-miR-520g-3p	hsa_circ_0008584
hsa-miR-526b-5p	hsa_circ_0074559
hsa-miR-542-3p	hsa_circ_0008323
hsa-miR-548ab	hsa_circ_0001646
hsa-miR-548ag	hsa_circ_0000204
hsa-miR-548aj-5p	hsa_circ_0004650
hsa-miR-548am-5p	hsa_circ_0006795
hsa-miR-548at-5p	hsa_circ_0001756
hsa-miR-548bb-3p	hsa_circ_0060539
hsa-miR-548c-5p	hsa_circ_0006795
hsa-miR-548g-5p	hsa_circ_0004650
hsa-miR-548i	hsa_circ_0076700
hsa-miR-548k	hsa_circ_0001348
hsa-miR-548k	hsa_circ_0030509
hsa-miR-548k	hsa_circ_0055954
hsa-miR-548n	hsa_circ_0001348
hsa-miR-548o-3p	hsa_circ_0000500
hsa-miR-548o-5p	hsa_circ_0006795
hsa-miR-548q	hsa_circ_0001278
hsa-miR-548x-5p	hsa_circ_0004650
hsa-miR-552-3p	hsa_circ_0006156
hsa-miR-552-3p	hsa_circ_0007148
hsa-miR-5579-3p	hsa_circ_0088457
hsa-miR-557	hsa_circ_0088046
hsa-miR-5586-3p	hsa_circ_0008323
hsa-miR-5589-3p	hsa_circ_0015270
hsa-miR-5589-5p	hsa_circ_0076700
hsa-miR-5590-3p	hsa_circ_0003899
hsa-miR-559	hsa_circ_0008806
hsa-miR-564	hsa_circ_0007586
hsa-miR-5680	hsa_circ_0017628
hsa-miR-5682	hsa_circ_0076700
hsa-miR-5683	hsa_circ_0005785
hsa-miR-5697	hsa_circ_0009109
hsa-miR-5698	hsa_circ_0088046
hsa-miR-5699-5p	hsa_circ_0000567
hsa-miR-5699-5p	hsa_circ_0033149
hsa-miR-5701	hsa_circ_0000020
hsa-miR-570-3p	hsa_circ_0088128
hsa-miR-576-3p	hsa_circ_0006784
hsa-miR-578	hsa_circ_0036188
hsa-miR-583	hsa_circ_0055954
hsa-miR-590-3p	hsa_circ_0026134
hsa-miR-593-5p	hsa_circ_0001874
hsa-miR-595	hsa_circ_0006900
hsa-miR-599	hsa_circ_0001348
hsa-miR-605-3p	hsa_circ_0060539
hsa-miR-605-5p	hsa_circ_0006913
hsa-miR-6073	hsa_circ_0003534
hsa-miR-6089	hsa_circ_0036766
hsa-miR-6089	hsa_circ_0041871
hsa-miR-6130	hsa_circ_0008323
hsa-miR-6131	hsa_circ_0007178
hsa-miR-6132	hsa_circ_0000735
hsa-miR-6134	hsa_circ_0001756
hsa-miR-615-5p	hsa_circ_0075320
hsa-miR-626	hsa_circ_0005479
hsa-miR-628-5p	hsa_circ_0001492
hsa-miR-631	hsa_circ_0000038
hsa-miR-632	hsa_circ_0003956
hsa-miR-637	hsa_circ_0008323
hsa-miR-639	hsa_circ_0086684
hsa-miR-641	hsa_circ_0006900
hsa-miR-646	hsa_circ_0074559
hsa-miR-6500-3p	hsa_circ_0061346
hsa-miR-6501-3p	hsa_circ_0000128
hsa-miR-6507-3p	hsa_circ_0001278
hsa-miR-6507-5p	hsa_circ_0015270
hsa-miR-6508-3p	hsa_circ_0006868
hsa-miR-6512-3p	hsa_circ_0060539
hsa-miR-6513-5p	hsa_circ_0008274
hsa-miR-6513-5p	hsa_circ_0017693
hsa-miR-6515-3p	hsa_circ_0000500
hsa-miR-6515-5p	hsa_circ_0008323
hsa-miR-653-3p	hsa_circ_0008323
hsa-miR-654-5p	hsa_circ_0041871
hsa-miR-655-3p	hsa_circ_0008323
hsa-miR-655-3p	hsa_circ_0009006
hsa-miR-660-5p	hsa_circ_0016121
hsa-miR-665	hsa_circ_0022383
hsa-miR-6720-5p	hsa_circ_0083757
hsa-miR-6726-5p	hsa_circ_0055954
hsa-miR-6728-3p	hsa_circ_0063089
hsa-miR-6729-3p	hsa_circ_0026134
hsa-miR-6729-5p	hsa_circ_0006913
hsa-miR-6733-3p	hsa_circ_0000204
hsa-miR-6734-3p	hsa_circ_0080425
hsa-miR-6735-5p	hsa_circ_0017726
hsa-miR-6735-5p	hsa_circ_0036766
hsa-miR-6737-3p	hsa_circ_0034642
hsa-miR-6737-5p	hsa_circ_0000206
hsa-miR-6738-3p	hsa_circ_0004525
hsa-miR-6740-3p	hsa_circ_0000044
hsa-miR-6742-5p	hsa_circ_0041871
hsa-miR-6744-3p	hsa_circ_0005965
hsa-miR-6747-3p	hsa_circ_0085918
hsa-miR-6750-5p	hsa_circ_0055954
hsa-miR-6753-3p	hsa_circ_0016760
hsa-miR-6753-5p	hsa_circ_0008584
hsa-miR-6753-5p	hsa_circ_0036766
hsa-miR-6754-5p	hsa_circ_0003695
hsa-miR-6755-3p	hsa_circ_0059665
hsa-miR-6759-5p	hsa_circ_0027774
hsa-miR-6761-5p	hsa_circ_0007059
hsa-miR-6763-5p	hsa_circ_0089153
hsa-miR-676-3p	hsa_circ_0009654
hsa-miR-6765-5p	hsa_circ_0007178
hsa-miR-676-5p	hsa_circ_0000204
hsa-miR-6769a-5p	hsa_circ_0001756
hsa-miR-6769a-5p	hsa_circ_0055954
hsa-miR-6769b-3p	hsa_circ_0000020
hsa-miR-6772-3p	hsa_circ_0085918
hsa-miR-6773-3p	hsa_circ_0002157
hsa-miR-6776-3p	hsa_circ_0076700
hsa-miR-6779-5p	hsa_circ_0088046
hsa-miR-6780a-3p	hsa_circ_0001549
hsa-miR-6780a-3p	hsa_circ_0061346
hsa-miR-6780a-5p	hsa_circ_0075320
hsa-miR-6780b-5p	hsa_circ_0001190
hsa-miR-6782-5p	hsa_circ_0034642
hsa-miR-6785-5p	hsa_circ_0060539
hsa-miR-6787-3p	hsa_circ_0001726
hsa-miR-6787-5p	hsa_circ_0048764
hsa-miR-6791-3p	hsa_circ_0000036
hsa-miR-6791-3p	hsa_circ_0076700
hsa-miR-6792-3p	hsa_circ_0004650
hsa-miR-6793-5p	hsa_circ_0026134
hsa-miR-6795-5p	hsa_circ_0001057
hsa-miR-6803-5p	hsa_circ_0088128
hsa-miR-6807-3p	hsa_circ_0030509
hsa-miR-6808-5p	hsa_circ_0006913
hsa-miR-6810-5p	hsa_circ_0036188
hsa-miR-6811-3p	hsa_circ_0063089
hsa-miR-6811-5p	hsa_circ_0008323
hsa-miR-6814-5p	hsa_circ_0023115
hsa-miR-6818-3p	hsa_circ_0076700
hsa-miR-6818-5p	hsa_circ_0022392
hsa-miR-6819-3p	hsa_circ_0061346
hsa-miR-6819-3p	hsa_circ_0063089
hsa-miR-6823-3p	hsa_circ_0063089
hsa-miR-6827-5p	hsa_circ_0015270
hsa-miR-6830-3p	hsa_circ_0006868
hsa-miR-6831-5p	hsa_circ_0005317
hsa-miR-6833-5p	hsa_circ_0041252
hsa-miR-6834-5p	hsa_circ_0023115
hsa-miR-6836-3p	hsa_circ_0008323
hsa-miR-6836-5p	hsa_circ_0041871
hsa-miR-6838-5p	hsa_circ_0075320
hsa-miR-6839-3p	hsa_circ_0004650
hsa-miR-6840-5p	hsa_circ_0075320
hsa-miR-6843-3p	hsa_circ_0004525
hsa-miR-6845-3p	hsa_circ_0074598
hsa-miR-6847-5p	hsa_circ_0015270
hsa-miR-6848-5p	hsa_circ_0034642
hsa-miR-6849-5p	hsa_circ_0026134
hsa-miR-6849-5p	hsa_circ_0072904
hsa-miR-6851-5p	hsa_circ_0041871
hsa-miR-6852-5p	hsa_circ_0017628
hsa-miR-6854-5p	hsa_circ_0009654
hsa-miR-6855-5p	hsa_circ_0000809
hsa-miR-6858-5p	hsa_circ_0002225
hsa-miR-6858-5p	hsa_circ_0003899
hsa-miR-6858-5p	hsa_circ_0005281
hsa-miR-6860	hsa_circ_0074598
hsa-miR-6860	hsa_circ_0075329
hsa-miR-6861-3p	hsa_circ_0034642
hsa-miR-6861-5p	hsa_circ_0026134
hsa-miR-6862-3p	hsa_circ_0060539
hsa-miR-6865-3p	hsa_circ_0036188
hsa-miR-6870-5p	hsa_circ_0000129
hsa-miR-6871-5p	hsa_circ_0001190
hsa-miR-6871-5p	hsa_circ_0089153
hsa-miR-6875-3p	hsa_circ_0023115
hsa-miR-6876-3p	hsa_circ_0088046
hsa-miR-6876-5p	hsa_circ_0060539
hsa-miR-6878-3p	hsa_circ_0030509
hsa-miR-6880-3p	hsa_circ_0008539
hsa-miR-6880-3p	hsa_circ_0031027
hsa-miR-6880-5p	hsa_circ_0006795
hsa-miR-6882-3p	hsa_circ_0000861
hsa-miR-6882-3p	hsa_circ_0007312
hsa-miR-6882-3p	hsa_circ_0062603
hsa-miR-6884-5p	hsa_circ_0003079
hsa-miR-6885-3p	hsa_circ_0041871
hsa-miR-6886-5p	hsa_circ_0016760
hsa-miR-6890-3p	hsa_circ_0034642
hsa-miR-6890-5p	hsa_circ_0001190
hsa-miR-6891-3p	hsa_circ_0026134
hsa-miR-708-5p	hsa_circ_0064288
hsa-miR-7107-3p	hsa_circ_0030509
hsa-miR-7107-3p	hsa_circ_0062603
hsa-miR-7107-3p	hsa_circ_0062610
hsa-miR-7110-3p	hsa_circ_0001549
hsa-miR-7113-5p	hsa_circ_0036766
hsa-miR-7113-5p	hsa_circ_0078607
hsa-miR-7113-5p	hsa_circ_0092327
hsa-miR-7114-5p	hsa_circ_0007178
hsa-miR-7150	hsa_circ_0008584
hsa-miR-7161-3p	hsa_circ_0008068
hsa-miR-7161-3p	hsa_circ_0075386
hsa-miR-762	hsa_circ_0036766
hsa-miR-764	hsa_circ_0007312
hsa-miR-764	hsa_circ_0052767
hsa-miR-764	hsa_circ_0062603
hsa-miR-764	hsa_circ_0063089
hsa-miR-766-3p	hsa_circ_0005782
hsa-miR-767-3p	hsa_circ_0052767
hsa-miR-769-3p	hsa_circ_0086684
hsa-miR-7703	hsa_circ_0006784
hsa-miR-7705	hsa_circ_0006913
hsa-miR-7847-3p	hsa_circ_0001057
hsa-miR-7851-3p	hsa_circ_0041871
hsa-miR-7853-5p	hsa_circ_0017726
