circrna	avg_circ_lfc	mirna	avg_mirna_lfc	mrna	avg_mrna_lfc
hsa_circ_0026134	2.138873252	hsa-miR-505-3p	-1.09753791214932	FBXO45	0.41960071157647
hsa_circ_0026134	2.138873252	hsa-miR-505-3p	-1.09753791214932	KIF21A	0.675771422449513
hsa_circ_0026134	2.138873252	hsa-miR-505-3p	-1.09753791214932	RPIA	0.596674124973071
hsa_circ_0004650	1.82453385646667	hsa-miR-505-3p	-1.09753791214932	CFAP44	0.74663631512293
hsa_circ_0004650	1.82453385646667	hsa-miR-505-3p	-1.09753791214932	FBXO45	0.41960071157647
hsa_circ_0004650	1.82453385646667	hsa-miR-505-3p	-1.09753791214932	KIF21A	0.675771422449513
hsa_circ_0004650	1.82453385646667	hsa-miR-505-3p	-1.09753791214932	RPIA	0.596674124973071
hsa_circ_0076700	1.62772010573333	hsa-miR-505-3p	-1.09753791214932	CFAP44	0.74663631512293
hsa_circ_0076700	1.62772010573333	hsa-miR-505-3p	-1.09753791214932	FBXO45	0.41960071157647
hsa_circ_0076700	1.62772010573333	hsa-miR-505-3p	-1.09753791214932	KIF21A	0.675771422449513
hsa_circ_0076700	1.62772010573333	hsa-miR-505-3p	-1.09753791214932	RPIA	0.596674124973071
hsa_circ_0029325	0.728064023000003	hsa-miR-505-3p	-1.09753791214932	CFAP44	0.74663631512293
hsa_circ_0029325	0.728064023000003	hsa-miR-505-3p	-1.09753791214932	FBXO45	0.41960071157647
hsa_circ_0029325	0.728064023000003	hsa-miR-505-3p	-1.09753791214932	KIF21A	0.675771422449513
hsa_circ_0029325	0.728064023000003	hsa-miR-505-3p	-1.09753791214932	RPIA	0.596674124973071
hsa_circ_0049851	0.985068426599999	hsa-miR-99a-3p	-2.04511955381406	CCDC14	0.612789180125463
hsa_circ_0049851	0.985068426599999	hsa-miR-99a-3p	-2.04511955381406	TRIB1	1.47808413614442
hsa_circ_0049851	0.985068426599999	hsa-miR-99a-3p	-2.04511955381406	GIT1	0.516910813091128
hsa_circ_0049851	0.985068426599999	hsa-miR-99a-3p	-2.04511955381406	ARF5	0.347496244468272
hsa_circ_0001057	0.747167744999994	hsa-miR-99a-3p	-2.04511955381406	CCDC14	0.612789180125463
hsa_circ_0001057	0.747167744999994	hsa-miR-99a-3p	-2.04511955381406	TRIB1	1.47808413614442
hsa_circ_0001057	0.747167744999994	hsa-miR-99a-3p	-2.04511955381406	GIT1	0.516910813091128
hsa_circ_0001057	0.747167744999994	hsa-miR-99a-3p	-2.04511955381406	ARF5	0.347496244468272
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	TRIB1	1.47808413614442
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	BGN	1.42658563475565
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	FABP5	2.41774564416291
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	HABP2	2.89404053923073
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	GALNT11	0.431613672236914
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	ORMDL1	0.467608423726401
hsa_circ_0008323	0.830282201200001	hsa-miR-99a-5p	-1.87492314647069	MYPOP	0.810455771167957
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	NUP43	0.451492264737782
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	MARCKS	0.808739426382337
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	FBXO6	0.875404948418865
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	SGSM2	0.491791892820856
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	PPP3R1	0.54636533855184
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	TRIB1	1.47808413614442
hsa_circ_0008323	0.830282201200001	hsa-miR-99b-5p	-0.886705921774168	GALNT11	0.431613672236914
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	SEC23A	-0.783532417253251
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	SLC39A14	-0.492658683409867
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ATP1B3	-1.03243015670016
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	TNFRSF10B	-0.799138440428364
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ZNF578	-1.90045105326522
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	CRISPLD2	-1.07158239396491
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	PLK2	-1.26980174395462
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	FBXL22	-0.996416259233636
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	GPAM	-0.752568710600028
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	LIPA	-0.747530653961158
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	MAP3K8	-1.03849513345216
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ADGRD1	-1.96921973085383
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	EPS15L1	-0.647482143159857
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	SLC22A3	-3.72950540680936
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	CPSF2	-0.44680141569488
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	LZIC	-0.342914179765901
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ZNF532	-1.07331658793964
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	NFIC	-0.591806243715111
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	MINK1	-0.629853205139618
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ASF1A	-0.440730420586342
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	BHLHE40	-1.9507911911086
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	FBXL3	-0.692848261649337
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ZFP28	-0.575337434436464
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	SLC2A4	-1.38378730876447
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	PDCD4	-0.759110647530884
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	LAMA3	-1.79542776254362
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ZNF665	-1.10917189751009
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	CRYBG3	-1.04714079488822
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ETS1	-1.0893615114311
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	DSC3	-3.05562978602054
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	OPA1	-0.576769882948172
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	FBXL5	-1.2723784856393
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	BTN3A2	-0.804025196471336
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	ACOT9	-1.41387781601499
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	PTGFRN	-0.498277193132479
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	CCNT2	-0.453295068319107
hsa_circ_0071210	-1.42543893733333	hsa-miR-106a-5p	1.62557079915522	MRPL10	-0.514511280483229
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	PDCD4	-0.759110647530884
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	TMEM109	-0.530735589404877
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	VDR	-0.663004063455288
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	DLG5	-0.567673632110652
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	ITSN1	-0.677091500382804
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	ZC2HC1C	-0.976394235503007
hsa_circ_0058097	-0.560097034300001	hsa-miR-10b-5p	2.81219964436187	PPP3CB	-0.635277818510167
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	PDCD4	-0.759110647530884
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	TMEM109	-0.530735589404877
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	VDR	-0.663004063455288
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	DLG5	-0.567673632110652
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	ITSN1	-0.677091500382804
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	ZC2HC1C	-0.976394235503007
hsa_circ_0074559	-1.52248057596666	hsa-miR-10b-5p	2.81219964436187	PPP3CB	-0.635277818510167
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	PDCD4	-0.759110647530884
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	TMEM109	-0.530735589404877
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	VDR	-0.663004063455288
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	DLG5	-0.567673632110652
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	ITSN1	-0.677091500382804
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	ZC2HC1C	-0.976394235503007
hsa_circ_0015270	-0.981587320066667	hsa-miR-10b-5p	2.81219964436187	PPP3CB	-0.635277818510167
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	FADS1	-1.4235503804926
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	ITSN1	-0.677091500382804
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	DLG5	-0.567673632110652
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	ARHGEF19	-0.795058395388181
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	ASCC3	-0.567439212463592
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	ZNF728	-4.35497781491651
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	SLC39A14	-0.492658683409867
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	IPO11	-0.534677065865624
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	FAM217B	-0.673281071103146
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	CCNT2	-0.453295068319107
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	PHLDA3	-0.739989526560706
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	SRRD	-0.481544935742371
hsa_circ_0074598	-1.1052140273	hsa-miR-1224-5p	2.48334119999158	WASF2	-0.290860498913706
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	FADS1	-1.4235503804926
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	ITSN1	-0.677091500382804
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	DLG5	-0.567673632110652
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	ARHGEF19	-0.795058395388181
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	ASCC3	-0.567439212463592
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	ZNF728	-4.35497781491651
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	SLC39A14	-0.492658683409867
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	IPO11	-0.534677065865624
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	FAM217B	-0.673281071103146
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	CCNT2	-0.453295068319107
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	PHLDA3	-0.739989526560706
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	SRRD	-0.481544935742371
hsa_circ_0002807	-1.00902101517778	hsa-miR-1224-5p	2.48334119999158	WASF2	-0.290860498913706
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	FADS1	-1.4235503804926
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	ITSN1	-0.677091500382804
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	DLG5	-0.567673632110652
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	ARHGEF19	-0.795058395388181
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	ASCC3	-0.567439212463592
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	ZNF728	-4.35497781491651
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	SLC39A14	-0.492658683409867
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	IPO11	-0.534677065865624
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	FAM217B	-0.673281071103146
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	CCNT2	-0.453295068319107
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	PHLDA3	-0.739989526560706
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	SRRD	-0.481544935742371
hsa_circ_0004870	-1.13672216616667	hsa-miR-1224-5p	2.48334119999158	WASF2	-0.290860498913706
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	FADS1	-1.4235503804926
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	ITSN1	-0.677091500382804
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	DLG5	-0.567673632110652
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	ARHGEF19	-0.795058395388181
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	ASCC3	-0.567439212463592
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	ZNF728	-4.35497781491651
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	SLC39A14	-0.492658683409867
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	IPO11	-0.534677065865624
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	FAM217B	-0.673281071103146
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	CCNT2	-0.453295068319107
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	PHLDA3	-0.739989526560706
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	SRRD	-0.481544935742371
hsa_circ_0000714	-1.28365372253334	hsa-miR-1224-5p	2.48334119999158	WASF2	-0.290860498913706
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0001660	-0.681097281833332	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0089761	-1.82541463649999	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0006004	-1.8223670239	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0063089	-0.990496558333333	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0007312	-0.751681846499999	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0085918	-1.08948043016667	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0000525	-0.646044316333336	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0034642	-2.73898073326666	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
hsa_circ_0003099	-1.43450319853333	hsa-miR-1976	1.72643047190907	NAV3	-1.82582858154014
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	PHLDA3	-0.739989526560706
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	FADS1	-1.4235503804926
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	TCEANC2	-0.507426612265191
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	AKIRIN1	-0.405955981248359
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	ZNF578	-1.90045105326522
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	PDCD4	-0.759110647530884
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	JAG2	-0.701223748400911
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	MICAL3	-0.50736015444191
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	KAZN	-0.862837673032481
hsa_circ_0058097	-0.560097034300001	hsa-miR-1976	1.72643047190907	DFFA	-0.571617930075167
