Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
INSC	-1.69876737317611	-1.76333067237095	-9.4050823602562	1.35809328969194e-19	2.05606281268036e-18	33.7631849969105
SERPINA5	-3.35458235117757	0.630445812815604	-16.7692817154768	2.30283150987284e-51	2.17493579063221e-48	106.018384222072
ACTMAP	0.428180658652213	4.6720183118943	7.22613963942014	1.65084206969961e-12	1.06904213775168e-11	17.4529731021373
NCCRP1	-1.69338347025668	0.0160888656507048	-8.50461666161286	1.69509201808236e-16	1.77277170340845e-15	26.7867947775075
KRTDAP	-0.858239347851616	-3.74866528380286	-4.09219610921504	4.90722210821947e-05	0.000114219664539751	1.5883659519596
HBA2	-1.07451114370126	1.08291203584176	-5.28551899898024	1.80447517137393e-07	6.00578643375688e-07	6.53092352170717
DUSP28	0.265976970937378	2.97005109324068	4.69925340664248	3.29675738326227e-06	9.21411043744459e-06	3.63966028254638
NBR1	-0.161012678647422	8.31331008971941	-2.73119629151933	0.00651118385282035	0.0108062064537616	-3.84782520447395
FAM72B	0.979552178486646	-2.03824625769532	5.1382883892581	3.84578356795303e-07	1.22296116672694e-06	6.12542283521922
SUMO2	0.166644463263749	7.35306454370122	3.12650387620535	0.00186158586255046	0.00339319347096119	-2.77251437472126
NANOS1	-0.432948724524475	0.685831853287779	-4.13242809260075	4.14362102553765e-05	9.7518456874739e-05	1.45246594448036
HMX3	-0.912939153680568	-4.17248484824969	-3.8603682515199	0.000126535594927767	0.000276589644743301	0.732831302103411
RTL6	-0.169432432906805	5.98397067973657	-2.13330060924581	0.0333379616210954	0.048758009861085	-5.36060281145928
DPYD	-1.02585988951941	4.25980414828046	-8.36510073675746	4.87957626593578e-16	4.81603194478774e-15	25.3579480880171
S100A16	-1.38712067643621	4.87115881757734	-10.6554883429946	3.01364810928915e-24	8.13221351337411e-23	43.9952956187113
RHCE	0.603746353554235	1.54198268350076	3.91722311721352	0.000100740389736607	0.000223379685744915	0.618654515975936
PARVB	0.283807733214544	5.11955236367621	3.10581761530781	0.00199443482571381	0.00361441635278438	-2.76489865775835
UROS	0.229518535378806	5.75349707158593	3.76391635368834	0.000185087406635372	0.000394307586443498	-0.613635923756915
ZDHHC9	0.786094468383215	7.19058667330432	10.2998652661092	6.95220548406912e-23	1.56335492552016e-21	40.8760253279124
VWC2	-1.66952512746437	-3.35034716047738	-8.23582116979639	1.28466457990803e-15	1.210522771459e-14	24.8334877193492
FAM221A	1.10024645906195	3.79112757726615	7.31132575750845	9.28309956650715e-13	6.18101390876219e-12	18.2421674899315
TMEM120B	0.885063767853692	4.59697623623845	11.0423229872666	9.18047934728893e-26	2.94302677352516e-24	47.6056015113801
TMEM198	0.349614095197337	2.97938925773514	3.16546595909558	0.00163325376204104	0.00300691103468884	-2.18664571381156
BCL2L15	-0.393135519948469	-0.477496297220436	-2.15151235391472	0.0318665235883512	0.0468235012706769	-4.47697415352906
ADRB3	-1.90645204651811	-4.09504776542154	-8.26844484051693	1.00731425137942e-15	9.58744525460191e-15	25.0483859362937
PRELP	-0.961492002196746	7.27654958815264	-5.88511956838852	6.88521694189837e-09	2.77351356996811e-08	9.21249897761695
TMEM201	0.298781203168525	4.70327836695293	5.38336982407041	1.08047571085271e-07	3.72120077920046e-07	6.62299635869512
NHLRC3	-0.292653519541639	4.921270483467	-4.54865071606127	6.63491917176121e-06	1.77056156467907e-05	2.57614736638842
RPL14	0.55067795543204	10.1015466745282	6.17346400397044	1.29072347260966e-09	5.68214514044513e-09	10.9346771601709
FAM78B	-0.481332844847976	0.771463777370982	-3.42260753484621	0.000665957850751663	0.00130721510655938	-1.14949863165727
MSL1	0.386138427777867	7.12340075366408	7.40452028351691	4.91505885353441e-13	3.37930763999317e-12	18.4996685758671
GJB3	-1.78978317936742	1.25589091084059	-9.0711941723375	2.02870803813359e-18	2.65265998852016e-17	31.0432898381712
INSYN2A	-1.0200499536189	-0.530246453640077	-5.77480958154317	1.2835647076894e-08	4.97776610265648e-08	9.22056936102574
TRMT2B	-0.100228435641415	4.8333245893237	-2.16563535923508	0.0307642037637336	0.0452905148454582	-5.21447300310545
HACD4	-1.15502927566926	3.04957056483932	-11.4560202216458	2.01508033506245e-27	7.73161136059275e-26	51.3766872442259
CFAP126	-0.451897646399879	2.74047931315735	-4.48260956151252	8.96147638391167e-06	2.34154090320637e-05	2.61968832116144
FAM120AOS	0.185657915117379	6.98334751225745	4.24786215182807	2.53071178653381e-05	6.1492339827948e-05	1.24783493607381
NOC2L	0.483925837160459	7.08210567555852	8.37430486310532	4.5526426717664e-16	4.50785054225386e-15	25.3700176165692
MSANTD1	0.505303639301889	-1.54206577587301	3.65819275194602	0.000278203389315257	0.00057728261179867	-0.084602549437002
NELFB	0.297746196639884	7.06204895951684	4.78097902896656	2.23741601012261e-06	6.41845648885173e-06	3.56739670974339
SBSN	0.53937670417935	-3.97705950274245	2.13992397536333	0.0327962101830103	0.0480974520576924	-4.15141250553697
ADAT2	0.803762420485034	3.20212454505904	7.28392649269011	1.11778937280192e-12	7.37861178454946e-12	18.1052049321001
ANKDD1B	-0.758642820567501	-0.39194600611338	-5.09981705619652	4.67265207628701e-07	1.46991601825908e-06	5.77921950561048
ALKBH2	0.595370959295721	4.70412958641421	6.59333827425801	1.00261414083453e-10	5.15066795864703e-10	13.4545745198931
FAM111B	1.47466607278886	2.37316874761668	6.983079458721	8.28369845903131e-12	4.90628314905868e-11	16.2692032172151
APOD	0.636417325074254	7.32399224766495	3.60443490083123	0.000340977714417134	0.000698685643793987	-1.20830439806599
BLOC1S3	0.333922855262045	4.54030071141649	6.25557386441447	7.91661087295942e-10	3.59600992594139e-09	11.4261545257423
SP6	-1.22579524043681	2.45648265264674	-10.5459102651305	7.9853136325611e-24	2.03833016175853e-22	43.2317180266629
ANKRD34B	2.88021417618834	0.206738813806399	4.51818761031945	7.62524283458055e-06	2.01425842347203e-05	3.27714547552538
PLAC9	-1.55669955071562	1.89527427898669	-9.98422818397059	1.06208394034844e-21	2.07978733964883e-20	38.4459628711601
NKAPL	-2.00119551774866	-0.834293055001498	-14.0230214655871	1.842988085818e-38	3.32767760554021e-36	76.3933123480714
FAM47E	0.848713279386216	2.46307850492577	8.07072355846026	4.34978844337416e-15	3.82843745575254e-14	23.5952717431252
JPT1	0.310483276824916	5.93834175044995	3.13733167795019	0.00179534557209764	0.00328171102191675	-2.73507513342172
PCDH18	-1.02382407235829	4.2775889213282	-7.38374430685268	5.66673769670775e-13	3.85891322463548e-12	18.4164217750017
BTBD8	-0.428301752711547	3.34310430374391	-5.81059889011143	1.04984048128348e-08	4.12214308576864e-08	9.01266980741105
C15orf61	0.571842430204067	2.92809041560348	6.81969817004095	2.38942049836699e-11	1.32627960573915e-10	15.1259613051273
NUGGC	-0.697928750269667	-2.16974276691137	-3.39947411178556	0.000723653479359134	0.00141189415441525	-0.989247316231522
TSPYL1	-0.325322855804442	7.72770676461303	-4.4895946339495	8.68258072140114e-06	2.27253732887152e-05	2.31477290837807
GJB5	-2.49295881710694	0.570848583931355	-11.5739235068914	6.68090042187687e-28	2.68065671175831e-26	52.5581226605043
RRP7A	0.431507459696957	6.03460877574292	4.39978520873718	1.29958344596468e-05	3.31180688035582e-05	1.89780896125683
LIN54	-0.201057746715507	4.24137754149916	-3.43857702231027	0.000628663371957279	0.0012379677435271	-1.63186369563525
FAM180A	0.448207255979206	-0.629828109849768	2.51345215220839	0.0122376275391692	0.0193925646522869	-3.57542092316952
BNIP5	0.861294317622733	-2.55502132656688	3.1604907328022	0.00166089723141085	0.00305368316970087	-1.6258800374564
S100A14	-2.63229635496623	2.01304689163136	-13.4676052889824	5.64796330841591e-36	7.22350973965943e-34	70.8802958097868
KAZN	-0.469173973022371	3.94779396981467	-6.26718904655647	7.38451574252049e-10	3.36427028893011e-09	11.4841672559617
SLC35E2B	0.32790236935432	6.1754025251255	3.54903072122337	0.000419416007159061	0.00084808790116913	-1.39630820557514
NEMP2	-0.260971923010735	2.66683206535851	-4.70187847887423	3.2562527370321e-06	9.11287854814265e-06	3.62723943093183
KIAA0408	-1.07110429893787	-3.82182557243208	-5.40750257501633	9.50941307922631e-08	3.30193930392366e-07	7.45281217410379
C8orf76	0.48741713892038	1.6572469419953	4.90812161996566	1.21051565046128e-06	3.60395517855568e-06	4.78425454269198
CXCL17	-1.90203313278113	1.66400584223633	-6.5936541159898	1.00063724314413e-10	5.14329356959577e-10	13.6375607277396
HMGB1	-0.134254684432166	8.10267178566973	-2.96800406945624	0.00312669549808279	0.00547483887170294	-3.19714929530832
SH2D5	-0.322844787288283	-1.12579459615442	-2.16944780438217	0.0304723246372898	0.0449074909635175	-4.37482110601678
RASSF10	-0.844758020789385	0.307691987911032	-3.27022668442333	0.00114123323994227	0.00215272111230776	-1.62847711013929
GJB4	-2.19485461487206	-1.83969271340908	-9.72764953675648	9.33742777330149e-21	1.63778483143708e-19	36.3832631050219
SYCP2	0.382434950757348	2.48539655262095	2.76846655276039	0.00582024629635314	0.00974512260011234	-3.25358691970662
ZNF724	-0.441223886833123	-1.77642632779169	-2.97405523489564	0.00306664996068716	0.00537890403104528	-2.3139825689166
MYBPC1	1.19382012202877	7.31937160703525	4.24903018534193	2.51796884275505e-05	6.12190523789041e-05	1.25176014979471
PAX5	0.989855306240218	0.434007957350763	3.53312343049332	0.000444883197033445	0.000895895668882506	-0.635886903400321
SPOCK3	-1.73140523906047	5.1920102578425	-9.35280252826951	2.08345925691949e-19	3.07830478417058e-18	32.9671448529993
ZNF676	-1.51232252293135	-1.70231106540968	-7.56839008310183	1.58226186130526e-13	1.16468891685288e-12	20.1764913223683
ZNF699	-0.37697586261813	2.66928546487726	-4.98635509307336	8.23897116645565e-07	2.50950354705389e-06	4.9264426255839
TDRD7	-0.411346347080432	4.38690911243481	-6.860056369966	1.84273236235701e-11	1.03927735163157e-10	15.0385162292989
CFAP119	0.601766498116381	-1.32589850073734	4.1327083585725	4.13872129076372e-05	9.74218174999941e-05	1.67416843175159
MATCAP1	0.655435563654529	4.40407421162422	5.52780155202494	4.99550146071429e-08	1.80343331180976e-07	7.47266577795123
SERPINA3	0.932974304160978	0.525513395748919	2.63606251304229	0.00862208290123662	0.0140214481935607	-3.33462183845841
SPATS2L	-0.430779084503559	6.37314655471101	-5.13750265792188	3.86115850071855e-07	1.2275324720824e-06	5.2586608983731
ZNF79	-0.0927515366306766	3.01409642070642	-2.27045241289429	0.0235625355119225	0.035436160094976	-4.6528256781136
S100A4	-0.937284631472322	5.10624135461642	-6.30565284239674	5.86041373110791e-10	2.70199623697119e-09	11.5751365294767
FAT4	-1.29853030646667	3.64342075626817	-8.60759282885406	7.70280290502576e-17	8.4141471590664e-16	27.2177211973592
ACADSB	0.250348011321162	7.12918682446253	2.39194376600601	0.0170911480378248	0.0263790214466893	-4.7791706526719
STK40	-0.245790660539595	6.47248928416817	-4.36742073844646	1.50033159737945e-05	3.77635739086202e-05	1.74388049590255
CTSE	-1.15224479577874	-0.964264947736197	-4.72322817593115	2.94414056246713e-06	8.28136490858453e-06	4.04227642327876
HRCT1	-0.631027459440033	1.07172088829258	-3.43619952057241	0.000634089439694803	0.00124805228287477	-1.15023236000614
MPHOSPH8	-0.382536285021549	6.61795076461768	-8.69597078389257	3.89257518722237e-17	4.38870873725586e-16	27.799107509064
GREB1	0.630532317043942	7.75477430049147	3.33306438907783	0.000916184750904843	0.00175490115001711	-2.11672323973834
ZNF766	0.18788783186078	5.14459023456185	4.57554951136533	5.86408528471774e-06	1.57651060052035e-05	2.70982064827053
FAM217B	-0.554481246586458	4.49063122643407	-7.65280472856606	8.75834841193093e-14	6.60940392143134e-13	20.2616355755421
LCOR	0.183872336807767	6.10344011556481	2.17831673379798	0.0298025371821428	0.0439908092717419	-5.26032398901416
SUPT5H	0.189821159492251	7.98664182342577	4.40377745831665	1.27667968550781e-05	3.26020656794195e-05	1.93776548267051
XPNPEP3	0.255324654517627	4.84226498394315	4.94990819664122	9.86274229594775e-07	2.97383963432334e-06	4.46336317164318
PPIA	0.487897530398305	8.60424153384081	7.52386080763969	2.15712463408336e-13	1.55247223078989e-12	19.3625358293828
ZNF493	0.278435285194907	4.21743465818382	4.28621339962939	2.14285224385337e-05	5.27464712310179e-05	1.62382456371693
STK31	0.571803803250063	-1.50583835369552	3.02912595456623	0.00256672341652133	0.00456001014441455	-2.10800300806452
ZKSCAN7	-0.489975387070729	2.15770092058724	-4.75392745549298	2.54531065701034e-06	7.23410283490114e-06	3.91605792331927
ZNF565	0.162984541278826	2.29686302153512	3.29184231879676	0.00105859722086726	0.00200454297930417	-1.70334523347642
ELAVL3	-1.73925619734854	-1.66785910861005	-8.42442784751393	3.11753897156703e-16	3.15818015617987e-15	26.2266688637344
LONP1	0.32240058557835	7.15548847273444	4.97863356506855	8.55982245021954e-07	2.60271173956898e-06	4.49309486858171
ASB13	0.294573434286144	5.32276691490852	4.18153569283668	3.36429508271448e-05	8.0238568425735e-05	1.0352423588583
SLC35F1	-1.04572860137397	1.26196843181404	-5.43882294735569	8.05124469602458e-08	2.81713258414904e-07	7.29201770932083
ZNF34	-0.45189385343405	3.09673529490871	-7.58242621701058	1.43457522822076e-13	1.06042833546625e-12	19.9877939525046
ZNF774	-0.487193544610599	2.57784480985206	-6.30637795286967	5.83486524593291e-10	2.69223883839024e-09	11.9432805716662
EVL	0.538089116290895	6.72307654118226	7.51250003483211	2.33407879635077e-13	1.67491639167708e-12	19.2293210620804
THEM5	0.267748174128602	0.687848675989515	2.60921529843689	0.00931972555265677	0.0150800725270848	-3.4723365354518
EPHB4	-0.283963006788071	6.94313071304974	-2.87125645255935	0.0042445131872926	0.00727038684620237	-3.526350049401
PPP1R26	0.266943708481608	5.95886156611828	3.865162061138	0.000124140026941886	0.000271643423773387	-0.247159309201442
ASMT	0.531555414873037	-3.36112988366532	2.77566162774416	0.00569475554631943	0.00954411801770543	-2.68893896985494
YRDC	0.485741832478642	4.69476055244186	7.56183603979284	1.65625786811909e-13	1.21189118621968e-12	19.713858055033
ZNF777	0.142218400345481	5.37466769669353	2.88859861584929	0.00402065493211257	0.00691298155111023	-3.4445577753957
ZNF775	0.573605012789527	3.35223735675587	4.89192026758157	1.31007037093387e-06	3.87871811293127e-06	4.50071814671143
ZNF605	0.446512851321	4.8547177138081	6.57086619749922	1.15354623619059e-10	5.87686335599505e-10	13.2741255514251
RFX8	-0.619473215524336	-2.8703626706154	-3.50325114418447	0.000496662784365237	0.000993487400853108	-0.588026581286181
ZNF799	0.219830668786109	2.62332862022048	3.22867590654468	0.00131711158418535	0.00246104033337814	-1.94989662395105
SIAH1	0.240344833081345	3.94457979996712	3.90198854825304	0.000107115820662911	0.000236498479787668	0.150494166331208
C20orf96	0.41789229065161	4.31610631368308	4.39612857611711	1.32090623284144e-05	3.36265534456298e-05	2.09020976468165
IPO4	1.46154931112526	-2.16065980421069	8.42983120413571	2.99253942707028e-16	3.04158932827557e-15	26.1798102228314
ARL9	-0.545689080130095	-0.0140540808097207	-3.75300171413588	0.000193127841402145	0.000409750066828328	0.0697106426681025
TCEAL3	-0.384264467420191	6.41865009877068	-5.4244519909508	8.69113061187992e-08	3.03324905209385e-07	6.70048104903158
SLC6A9	-0.22207026097075	2.90983293187385	-2.71220468542916	0.00689098428601407	0.0113909647010067	-3.57432503086684
NACA	0.411397586709855	9.63262678111215	5.34080671480121	1.3518341376642e-07	4.57870883923891e-07	6.39702613277663
CACNA1H	-0.77242141493008	6.49237994530501	-4.66759194645279	3.82508861845958e-06	1.05823429602178e-05	3.06220893405538
AJAP1	-0.918654286754559	1.14326035053019	-5.25823401188809	2.07895403848222e-07	6.85636151919883e-07	6.39980511370088
ZNF782	0.341109913948106	3.05357032456172	4.18591842169243	3.30197960443763e-05	7.88135800608189e-05	1.44076487824064
ZNF846	-0.61894483586208	3.483462253503	-10.9112843113126	3.02211070058827e-25	9.09447921123107e-24	46.4160763479259
TCF4	-0.616104671859659	5.84749155884427	-6.3906479678429	3.5018451684267e-10	1.66908598516859e-09	12.0646502906515
SDHAF3	0.40029797245228	4.68575571240409	4.45516918131726	1.01424761744341e-05	2.62886473442479e-05	2.27303240484058
HRH1	-0.591657688990107	2.41495970587281	-4.22729967795394	2.76537197068349e-05	6.67319910692844e-05	1.58337026478563
RABL6	0.537942707486678	7.72064563044191	6.28478385311213	6.64447631153621e-10	3.04747404381926e-09	11.4533181010291
ZNF136	-0.169633660408515	4.23447771766686	-3.41604349907458	0.000681877225363642	0.00133654032136252	-1.70199517748394
ZKSCAN5	-0.136284214616996	4.52429822025658	-3.68030106407798	0.000255683882862658	0.000533257467944236	-0.825407136740196
TECPR2	-0.405474102011751	5.61958794650374	-7.69710768522023	6.40812862332089e-14	4.89906620405566e-13	20.5066272863873
ZFP62	0.375747246668378	5.46933433393388	7.19596904129167	2.02160340670706e-12	1.29075645489076e-11	17.1574739422843
HSH2D	0.955011547256904	4.79110709566041	7.33013895335451	8.16894548863412e-13	5.46882839200925e-12	18.1933825651059
ALKAL1	-0.957877143079522	-1.90403633809076	-3.90384338515761	0.000106319671923416	0.000234867386087748	0.749657604909491
VKORC1L1	0.167088002820629	6.56052876782138	2.95160322962148	0.00329488438825823	0.00574884048870748	-3.30957779883634
ZNF418	0.271610866588175	3.06560080889251	3.39768158679169	0.00072831313523358	0.00142007760431918	-1.47233303843611
DAPK1	0.708036721138733	5.89276205008967	5.08100816269406	5.13710980289613e-07	1.60492198880302e-06	5.01990776628239
COL27A1	-0.901544161928587	4.24900742474101	-6.06358823553925	2.46200701336463e-09	1.04705653308247e-08	10.2348714189129
GM2A	-0.20947018080841	6.94139627053413	-4.15893342380019	3.70385311122017e-05	8.78591740717953e-05	0.89325393804936
S100A2	-1.35978714553148	2.53271153264897	-5.88084194356114	7.05482969985706e-09	2.83532566464304e-08	9.41679068309381
ZNF700	0.200659069445497	3.32456625343898	2.35399711632111	0.018920308791086	0.028961918880059	-4.47550397069119
CD47	-0.194059534991181	7.71793106420803	-2.68910021462424	0.00737987474262434	0.0121379909028723	-3.99343600013449
TLE1	0.37628770909184	6.55114015675186	4.37412626767393	1.45644589285339e-05	3.67493684185243e-05	1.77213067981563
STRN3	-0.251962500873642	5.52202850808369	-4.32566687759318	1.8033932551777e-05	4.48782617279415e-05	1.58366053086079
ZNF239	0.51650145164627	3.43628019025684	6.22119436194767	9.720939306248e-10	4.36713109411317e-09	11.4429734362994
MVB12B	-0.419699025741233	4.82900517643412	-7.09402595071179	3.98876483263741e-12	2.46100776960412e-11	16.492047164399
ARID5A	-0.323972263954706	4.87049861653846	-2.33090619893224	0.0201155035525445	0.0306576654193324	-4.86502751540775
PPTC7	-0.637658830188429	5.05517348717594	-8.3778301263568	4.43324077881735e-16	4.39671488548622e-15	25.4177589409937
ZFP28	-0.102125471763653	3.73300027619473	-2.13060709005946	0.033560461386703	0.0490542077268976	-5.10252517090869
LAMB3	-2.21581347093741	5.41966497699161	-8.7313879935795	2.95682559865793e-17	3.38340211559386e-16	28.0889034242285
ARHGEF12	-0.290696358483121	8.03988731725783	-3.31161444773804	0.00098790424912768	0.00188316850967081	-2.13477515310827
PDLIM7	-1.0783710691377	6.76311215505509	-7.32957908125948	8.20011764356535e-13	5.48073186868238e-12	18.0255438469611
FLNA	-1.56130379708936	10.9224766804254	-7.98108422138106	8.36822652812861e-15	7.1350753689141e-14	22.7679553800689
AP2A1	-0.13288483437701	6.84052559418148	-2.70251157313882	0.00709242321798442	0.0117028319137767	-3.9968912258095
ZNF585A	-0.320412574570032	3.03098530450463	-5.44043181713903	7.98252173402926e-08	2.79627394722999e-07	7.11897048854477
SMIM10L2B	-1.3504560495688	2.04965634950347	-11.4712845162093	1.74737405191341e-27	6.76790492409871e-26	51.5873250862779
ANXA4	-0.506356842664408	6.73618190507101	-8.02746043196843	5.96923689536946e-15	5.19053049584605e-14	22.8452182355671
WDR5B	0.294468511699402	4.46169646448119	4.39956723825451	1.30084520525979e-05	3.31433439098978e-05	2.05627820792256
WDR45	0.373783730261879	5.20952723558876	4.88202890268917	1.37468500616747e-06	4.05827903479784e-06	4.11119047936749
ZNF138	0.304310589050512	3.70252361504063	4.61489898135274	4.88939593724748e-06	1.33463769047409e-05	3.13766507515742
ZSCAN25	-0.298154445615586	4.58670322324015	-5.89801815433708	6.39749364067611e-09	2.58893958207717e-08	9.31564392602244
ZNF441	-0.350802973877365	3.50217329498304	-5.57207827684948	3.92989817503827e-08	1.4381904558307e-07	7.71495075083126
SIGLEC15	-1.20489581905602	-0.721877238330284	-7.87761232562542	1.76858199518405e-14	1.45638160542386e-13	22.2889674439207
ZMYM1	-0.294804618436557	3.59237483321071	-4.52752751713287	7.30745785360025e-06	1.93489254963347e-05	2.6779542381728
H4C3	0.96511929867843	-3.04889235917818	4.52910919856968	7.2549151570256e-06	1.92263864230435e-05	3.40421686531676
MAFG	-0.174013240655616	5.04300256606661	-2.69874995106255	0.00717201309766363	0.0118182763136645	-3.96076127272205
ARRDC1	0.430113377881185	6.36245924319445	4.78721023702639	2.17175374123886e-06	6.24029778491241e-06	3.5987604292507
IGF2R	0.264195380235194	8.07578746902182	2.78730505098013	0.0054968565779768	0.00922882607198128	-3.72999684727874
GAL3ST4	-0.688995069910055	2.72299583680728	-7.06826503118165	4.73030601414881e-12	2.89813858491612e-11	16.5945330950937
SLC6A17	1.16107149159285	0.171360516027397	4.27571368839723	2.2429911977514e-05	5.4957984286553e-05	2.17757749238196
PCBP2	0.346069697836118	7.61616787856872	6.86341905189365	1.80317109732494e-11	1.01930638733682e-10	14.980983344327
SLC25A29	0.701381702713501	5.97433053464148	6.9148871967102	1.29214830187467e-11	7.47643583902792e-11	15.3228767282476
PGAP1	-1.02003154755928	4.20885438169686	-11.0286009875613	1.04047595250104e-25	3.31817240124876e-24	47.3708194191438
ZNF682	0.358568821391347	3.11517025866128	4.61397204212241	4.91045215383135e-06	1.33919439237542e-05	3.24375111692165
ZNF257	-1.28667655361348	-0.193991554278413	-7.20624311087472	1.88697074100533e-12	1.21109392357885e-11	17.7249714370813
LRRC8B	0.634106708116854	5.42548625694038	7.05411380998668	5.19368915991111e-12	3.167814977913e-11	16.2583845948143
ABCB8	0.185516746156808	5.82099938969356	2.64744089264582	0.00834080576930503	0.0136036680706067	-4.12918522003528
H3C12	1.98629191921521	-3.59019617364918	7.53804596517208	1.95463522273961e-13	1.41253744937004e-12	19.8689084263726
SND1	0.485973609513822	9.27271765305919	7.34849616921591	7.20902034592787e-13	4.84733580543825e-12	18.2138441210199
PIWIL2	-0.824299395147087	0.218483346180421	-5.12973603778255	4.01636781957899e-07	1.27357861799563e-06	5.87156799909467
SLC22A4	-0.397323804973554	2.57895915107487	-2.9692316240767	0.00311442830376975	0.00545569278266301	-2.81707412677715
C1D	-0.181022344648729	4.36951615102671	-3.37141834935047	0.000799868377636371	0.00154877526267456	-1.87046269969048
TBC1D9B	0.139264808587129	7.94797385037236	2.35148612957924	0.0190471887471093	0.0291307154256362	-4.83711238488104
H4C11	1.50473027090523	-1.48902064898531	6.67893906865998	5.85601366393182e-11	3.08055423160903e-10	14.4970312591538
FAM110D	-0.325177731545695	1.89921475039732	-2.31778894291707	0.0208234692094337	0.0316384797615923	-4.37692195793957
SERPINA1	-0.397303615989776	4.79550049127866	-2.20904826436991	0.0275789355650287	0.0409646952416431	-5.14400716513566
KANK2	-1.2222933008004	7.36199419456449	-9.67879706079812	1.40625762498163e-20	2.43870496038481e-19	35.6810414813713
IL27	0.698028124097656	-3.49835807488909	3.38668196002702	0.000757524009324701	0.00147254819282901	-0.869053071554646
LRP10	-0.246411996021385	8.38741806359494	-3.5784514799364	0.000375873462790838	0.000765716671004797	-1.21654684663529
ZNF655	-1.28042961607058	4.92998549288136	-8.14974903925291	2.43190961789056e-15	2.21177676210817e-14	23.731407323684
UAP1L1	0.359488443173739	5.12697391976206	3.77460245504915	0.000177521826038856	0.000379195020895106	-0.509474697900408
ZNF98	-2.01870412044059	-3.74052263115362	-11.0541897912592	8.23787044945592e-26	2.64776370100575e-24	47.570133377479
FBXL22	-1.00100401221184	2.4180691785506	-10.2872644428056	7.75999539677047e-23	1.72916921019143e-21	41.0130224895508
ZNF786	0.200905779202991	3.79938977298194	3.76467833508651	0.000184538029333081	0.000393292470777916	-0.346519903187648
DACT3	-0.951358622756037	4.13536315610288	-7.07051802712637	4.66038171792093e-12	2.85815018644521e-11	16.3695962946893
DCHS2	-1.99378872029826	0.233274616228236	-10.6115842023202	4.45649284244307e-24	1.17670578751647e-22	43.8964258191761
VEPH1	-1.58088526501584	0.0305123474557123	-8.9156613268527	6.97939170631098e-18	8.62970507251623e-17	29.9110660932748
SHPK	0.251049319767683	2.4721065305021	2.81985955730402	0.00497613098324765	0.00841671527928291	-3.13107128507058
OR51D1	2.1052373432876	-2.95367403842616	5.41619474306774	9.08084955582779e-08	3.16117581078689e-07	7.52986270265775
IPP	-0.27526822711592	4.54983156877419	-4.73962954228375	2.72412559826497e-06	7.70841532507427e-06	3.46940086711286
HNRNPAB	0.456038495911926	7.28122860376564	7.77617457377351	3.65643040821663e-14	2.89449726319044e-13	21.0551844914558
PDGFA	0.307865783915818	6.00656326249996	3.88982478926871	0.000112478306230168	0.000247670129823172	-0.154094020420782
GYPE	-1.43859894029969	-2.97062515716324	-8.8261098683603	1.41162355506769e-17	1.68762551208579e-16	29.2050011866562
ZNF695	1.34491396360112	-2.0078953059557	6.74801028296799	3.77908271178484e-11	2.04403425265613e-10	14.9161351074833
PCDHB11	0.909251928456071	2.52868812038498	3.42818982791813	0.000652692782962129	0.00128281767075541	-1.20931671360743
ZNF665	-0.246313668765385	2.33227719018269	-3.8422864367659	0.000135970449772016	0.000295948445718989	0.148730997023304
RPF2	0.517164629734294	5.63025476473147	6.50948141473632	1.68860924280033e-10	8.37686637701107e-10	12.8222350592995
SLC28A3	-1.08967677527553	-2.60517903169	-4.18052278441157	3.37885555660265e-05	8.05232696505578e-05	1.85399059598559
ELANE	-0.78392025528792	-1.80052453823328	-3.88475613367949	0.000114786978201444	0.000252481998989132	0.681516213224294
RAB40C	0.357697568297494	5.89398473536535	5.02097190146524	6.93780447648233e-07	2.12849483663793e-06	4.71286122605885
TOPORS	-0.195810759102971	5.19772043186487	-3.19152077163238	0.00149529483956677	0.00276911463653105	-2.54679836768183
BCO2	-0.406823244987035	0.13262571704354	-3.15020409408507	0.00171942597905021	0.00315467904524484	-1.94874048019074
ENTPD6	0.732151451238086	7.88375057412247	10.0764088489598	4.81858036584109e-22	9.84401493041546e-21	38.9729079405421
MFAP5	-1.17590771508502	1.17407609018442	-5.21839850382026	2.55353902373568e-07	8.31406845224787e-07	6.17449257571081
MYH6	-3.66841407797162	-2.21404549675688	-13.1185289107822	1.94539473228753e-34	2.05909970026089e-32	67.2844758358354
CDC42SE1	0.229054736222085	7.15124708767238	3.48982756257283	0.000521720122085692	0.00103971427673561	-1.60251072047406
SERPINB2	-0.69153889771975	-3.96930067631074	-2.79122803503375	0.00543159418623993	0.00912674331718268	-2.67133521945876
SERPINB13	-1.36364659283916	-3.55655688328232	-5.24125523605369	2.26973711074272e-07	7.44333126220595e-07	6.61129306990761
PDCD1LG2	-0.779165966260173	0.251808365606479	-5.42700528019749	8.57394458859613e-08	2.99320135509762e-07	7.35191236256921
PARVA	-0.857162819263882	7.61355590839863	-11.3128500185851	7.62969084748443e-27	2.76334348747534e-25	49.9573705184032
KLHL14	-2.25577620095143	0.28485263758987	-13.5488293313392	2.4622796003386e-36	3.35909654810637e-34	71.709514314869
FAM114A1	-0.236352023892717	6.7334829791309	-3.81375831969966	0.000152218643110241	0.000328749428339058	-0.44855226298152
RPE	-0.207917525840154	5.44461928507681	-3.84151970448481	0.000136384851661324	0.000296745207991802	-0.328738797410495
