Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CABC1	1.12592819359416	9.03400070814525	3.91013583952634	0.00448167952002964	0.0416334586729484	-2.42679532223876
DHFR	0.758916047874406	5.67002919206631	3.90978676852548	0.00448388365969211	0.0416334586729484	-2.42731422963164
RCAN3	-0.719625069051467	5.06325171268658	-3.90167683221525	0.0045354209372242	0.0419756936760913	-2.43937431412877
NCAPH2	0.860061261737174	5.29601067281612	3.90202584620731	0.004533189978208	0.0419756936760913	-2.43885513237076
INPP5J	1.29000015287244	3.59928244717683	3.90231099434354	0.0045313681346081	0.0419756936760913	-2.43843096681738
SIPA1	-0.402986086922254	7.70611079437788	-3.90001660248023	0.00454604955365914	0.0419919259113428	-2.44184422861475
KRIT1	0.396686664703208	6.83968115948254	3.90000452865169	0.00454612694680933	0.0419919259113428	-2.44186219206011
PIGW	0.405250011081206	8.36666432419783	3.89823153711131	0.00455750716213287	0.0420304890545757	-2.44450024961889
CCDC34	0.437120547658395	8.40687208620547	3.8984489883641	0.00455610977603212	0.0420304890545757	-2.44417667962488
LOC729926	0.336692407333304	12.1709339174076	3.89812561502204	0.00455818800554345	0.0420304890545757	-2.44465786508646
LIMCH1	0.444781313177604	10.7443088477992	3.89679376739194	0.00456675813737734	0.0420852425697558	-2.44663981818382
LOC644322	1.27862730364626	2.90338682352633	3.89567925274697	0.00457394306170222	0.0421271748926019	-2.4482985254203
CEBPA	0.890847578048358	7.84648208211871	3.89352832878505	0.0045878436840328	0.0422308766056421	-2.45150014121103
OSBP	0.349267023387602	10.45900337803	3.88956058144804	0.00461360475385134	0.0424404155044986	-2.4574076017284
TFPT	-0.442916525535235	7.06454900846598	-3.8892057469608	0.00461591610246564	0.0424404155044986	-2.45793600092501
NPEPPS	0.556476391956442	5.34041452428418	3.88553452563881	0.00463990299472149	0.0426364419440241	-2.46340390457424
C20orf117	-0.36641810673278	7.44682555325727	-3.88455533438006	0.00464632335009076	0.042670915591385	-2.46486259513353
NFIL3	-0.497476681509884	6.27266796574557	-3.88367877062314	0.00465207887763976	0.042674749956731	-2.4661685049512
INSL5	1.07945730588785	5.16661119621045	3.88369297643788	0.00465198554119303	0.042674749956731	-2.46614734027476
RNF8	0.473070538732634	6.11989634334371	3.88251068894634	0.00465976039668598	0.0427207046918648	-2.46790887005462
SLC39A10	0.626106864330823	6.37403434423523	3.8801729523823	0.00467517464792398	0.0427503621523335	-2.47139245929899
STOX2	2.06980129806005	4.56865969914224	3.88093721395864	0.00467012935810379	0.0427503621523335	-2.4702535157349
SIP1	0.545581370875706	6.9252489973549	3.88066202300893	0.00467194536453388	0.0427503621523335	-2.47066361158496
ZNF490	-0.476471971535661	5.24383762051711	-3.87999292344941	0.00467636396300152	0.0427503621523335	-2.47166075874008
MAMDC4	-1.2754598005446	2.54127560504408	-3.87834035461721	0.00468729640071438	0.0428258183720127	-2.47412379351313
UAP1	-0.497383054024995	8.64907390778217	-3.87423106499963	0.00471460001317573	0.0430261070837139	-2.48024987882291
CUTA	0.455465063209161	9.89837076330802	3.87448108496793	0.00471293392870096	0.0430261070837139	-2.47987709122956
C1orf43	0.466098194477263	10.5085596762633	3.87336554038276	0.00472037257808843	0.0430542140051659	-2.48154046357962
LOC613037	0.43228032240648	7.32997416416891	3.87268570073135	0.0047249120400295	0.0430684843598439	-2.48255423906148
VRK2	0.491379305558255	5.03008057684463	3.87204535022409	0.00472919210217613	0.0430684843598439	-2.48350918133801
RAD51L3	-0.445641038915539	5.49213009091989	-3.87192185027206	0.00473001804589943	0.0430684843598439	-2.48369336032287
SLC5A6	0.495509316731562	7.77121734287283	3.86852447902582	0.00475279973531989	0.0432266865574686	-2.48876070479882
POGK	0.606318271070799	9.17556732750356	3.86748992006025	0.00475976049313132	0.0432579032671348	-2.49030408646711
APPL2	-0.633380462458192	8.68509521101487	-3.8667722411486	0.00476459562442469	0.0432601473247736	-2.49137481688434
ANO8	-0.73518747166492	5.22553607578648	-3.86596029636615	0.00477007218848244	0.0432852918397536	-2.49258626343196
KIAA0913	-0.410847589387511	7.47285530982249	-3.85810494318915	0.00482340618003458	0.0436948676558487	-2.50431093793795
PDLIM7	-0.678455310207701	4.87316707218888	-3.85371232313177	0.00485350814846974	0.0438805470622786	-2.51087058579541
DPM3	0.780989657960969	9.57888777155392	3.85408795531111	0.00485092614449606	0.0438805470622786	-2.51030954779885
NME7	0.803790372412961	6.08297255939814	3.85310191541024	0.00485770708298916	0.0438812873163354	-2.51178231803092
SLC38A2	0.505142647016708	8.30974109021551	3.85257521872392	0.00486133330526954	0.0438892480056209	-2.51256905291336
GOLPH3	0.444717242621554	9.42919555370869	3.85194398700327	0.00486568305523131	0.0439037281998269	-2.51351197874613
ZNF350	-1.670925840289	5.22380626736618	-3.84877356745245	0.00488759322435452	0.0440020991352502	-2.51824865847131
PM20D1	-1.02841637594281	2.92082585118218	-3.84889181506913	0.00488677414282602	0.0440020991352502	-2.51807197143376
UBE2K	-0.73061979142327	4.27134917945388	-3.848788468149	0.00488749000161587	0.0440020991352502	-2.51822639357253
STX6	0.328893685298031	8.27422149551314	3.84652316449122	0.00490320945386023	0.0440930348468905	-2.52161156840688
NPTX2	1.85522091563218	5.63000514164575	3.84433423108713	0.00491845041145387	0.0441340175206047	-2.52488322242763
PHB2	0.325018796155335	9.92454103719934	3.84440620446324	0.00491794847411332	0.0441340175206047	-2.52477563915345
PPFIA1	0.352587144582869	5.76901413483864	3.84388735027188	0.00492156815555934	0.0441340175206047	-2.52555121851319
SLC9A7	0.676325608480734	5.07019728783842	3.84390536717902	0.00492144241643581	0.0441340175206047	-2.52552428641721
LOC345041	0.61863824847138	5.15130454857383	3.84545252915031	0.00491065767135629	0.0441340175206047	-2.52321170216074
TRNT1	0.867283130345329	3.03707221822712	3.84260293714307	0.00493054088471684	0.0441649401712815	-2.52747129286641
PHF13	-0.341148166767242	8.61187358049451	-3.84296447753685	0.00492801344402409	0.0441649401712815	-2.52693080404887
LARP1B	-1.04112221659987	3.5760496810343	-3.84206033331097	0.00493433670143945	0.0441718318289479	-2.52828249480033
MRPS36	-0.436505474024802	5.8436782193321	-3.84170337341797	0.00493683554183063	0.0441718318289479	-2.52881617573974
ATXN2	-0.417848849244216	9.74236717246738	-3.83854929346449	0.00495897415689241	0.0443450994376693	-2.53353243806577
TRIAP1	0.31081640095338	8.99610888054815	3.83791011077659	0.00496347354895223	0.0443605246362198	-2.5344883508192
LOC729123	0.371520118038291	7.75134625772866	3.83684530533732	0.00497097873355429	0.0443779893750975	-2.5360809043273
NEIL3	0.465919222203856	5.94279607211314	3.83587455172138	0.00497783159313726	0.0444143690528301	-2.53753291306779
CP110	0.376534757594364	7.46086348153346	3.83533183912154	0.00498166718288843	0.0444238017775812	-2.53834472830924
TAP2	0.976154851474621	5.08777367029517	3.83018093683587	0.0050182288435336	0.044724894637268	-2.54605149791114
PLEKHN1	0.879322235062118	4.99545138240666	3.82801251491066	0.00503370637925969	0.0448378447342525	-2.54929686249718
RPP21	0.317928015691672	10.712807501924	3.82662742427143	0.00504361947930808	0.044901131322192	-2.55137015809319
BRI3BP	0.344826728233548	9.69078533645655	3.82543276520388	0.00505218644853819	0.0449523701311503	-2.55315859222865
CAMK2D	1.62329733534068	4.42713785664013	3.82445467586322	0.00505921198243424	0.0449733075177194	-2.55462294649509
GTF2H4	0.50964048159781	6.64448500701168	3.82409048975356	0.00506183057239711	0.0449733075177194	-2.55516822061238
COL5A1	1.25226842659836	3.69199631884245	3.82083445853811	0.00508530683743428	0.0451215155514632	-2.56004400404152
FLII	0.392151261767691	6.10928849008335	3.82023901326304	0.00508961264168624	0.0451346736150423	-2.56093580122799
LOC647474	0.561030301848434	5.38560049192478	3.81851344689568	0.00510211267322559	0.0451953903225506	-2.56352042354443
LOC729086	0.927871611345427	6.74699676960531	3.81870475148705	0.00510072524129328	0.0451953903225506	-2.56323386192375
C2orf47	0.329429886158925	8.73214332500111	3.81620018996002	0.00511892152582179	0.0452447553340263	-2.56698588353895
XKR8	-0.773939931877393	4.73371583369548	-3.81618879585489	0.00511900446552339	0.0452447553340263	-2.56700295451748
DGUOK	-0.495645378595	9.68028982715651	-3.81664849684986	0.00511565936224628	0.0452447553340263	-2.56631422975302
CHKB	0.354622681347882	6.20815197384932	3.81723680855311	0.00511138181106013	0.0452447553340263	-2.56543285788966
ACYP2	0.694825287200713	7.86021000762058	3.8140027606051	0.00513494364349864	0.0453355129298177	-2.57027842920453
LOC391075	-0.487263480691279	11.5829692823457	-3.81313159037276	0.00514131045789625	0.0453552589786217	-2.57158392113982
LOC441073	0.321939802183191	11.9827788038185	3.81292063069845	0.00514285349479275	0.0453552589786217	-2.5719000686333
USP38	0.466796093467949	7.51558706794451	3.81128831929888	0.00515480959045793	0.0454135693230218	-2.57434645969455
DCUN1D4	0.922680865619187	6.5140474650036	3.81085530789364	0.00515798623369864	0.0454135693230218	-2.57499548059411
SNX8	0.716103240584707	5.37512453555988	3.80789425730011	0.00517976521663991	0.0455551518420547	-2.57943427539671
PALMD	-0.605315082666968	4.33090522573547	-3.80813384183131	0.00517799938155181	0.0455551518420547	-2.57907508392976
GCM1	0.788248282406498	3.03207064622489	3.80726300754633	0.00518442086968653	0.0455710309430555	-2.58038069517271
OAZ3	0.995588177701316	5.19209320979517	3.80346412988883	0.00521253344267204	0.0457929655026831	-2.58607729755026
LOC643505	0.848650755686259	3.98030822128848	3.80179045575846	0.00522497074207301	0.0458128661311164	-2.58858760990094
FHDC1	-0.86938522180749	5.23453872012718	-3.80161723346128	0.00522625979255465	0.0458128661311164	-2.58884744218175
ABL1	-0.500906499688969	7.41932072010555	-3.80208836241356	0.00522275463644416	0.0458128661311164	-2.58814076043747
B3GNT6	-0.529883833570945	7.82787028489752	-3.8019747145423	0.00522359993589827	0.0458128661311164	-2.58831122696081
LOC649553	0.571378204616731	7.61924674904935	3.7985010582469	0.00524950732543722	0.045966250069231	-2.59352230561727
TAF6	0.572964194123828	4.48690250375628	3.79685130840401	0.00526185968846069	0.0460491924240821	-2.5959977247615
S100A4	1.1591357552519	3.26695822229883	3.79538107741893	0.00527289412578347	0.0461205165082888	-2.59820405684069
COQ10A	-0.59890721454137	6.75420043186309	-3.79394498343112	0.00528369625991445	0.0461644915299301	-2.6003594129983
DBNL	-0.444211601293095	6.65369290698353	-3.79427884896949	0.00528118285124455	0.0461644915299301	-2.59985830993474
FAF2	-0.343793721318667	10.3412525487354	-3.79222079643535	0.00529669667979193	0.0462528035025632	-2.60294748178752
LOC729768	0.301382745476721	10.2526208620537	3.79095848164693	0.00530623626466963	0.0463108142116827	-2.60484249091962
SF3B14	0.402301185841928	11.3308967903351	3.78974741850123	0.00531540580631123	0.0463655337900219	-2.6066607409838
ATRN	-1.9836312379506	2.16526872128146	-3.78786563925437	0.00532968730817569	0.0464647602892155	-2.60948633301075
LRRC28	-0.467734009638728	6.12100902447035	-3.78737806308863	0.00533339439094395	0.0464669241727014	-2.61021852429913
ZNHIT6	0.353451811923573	7.45196600755764	3.78706870777978	0.00533574787548188	0.0464669241727014	-2.61068309685401
LOC653778	0.693854600803498	7.72269130991662	3.78661006304902	0.00533923915468524	0.0464720167905619	-2.61137188515879
GPR89C	0.406548050388626	6.99646007393582	3.78437741388696	0.00535626937977677	0.0465442343006798	-2.61472521828623
PTRH1	0.492010947546859	7.6749271380979	3.78445166954172	0.00535570203864196	0.0465442343006798	-2.61461368016904
ELL	-0.557601875123082	6.22078058845968	-3.77950396162857	0.00539364529671911	0.0468435603743845	-2.62204699504317
MUTED	0.873840622982287	6.59520493991297	3.77910361053694	0.00539672807893047	0.0468448888458302	-2.62264860129657
RN5S9	-0.656075667431018	6.83205430216705	-3.77709465062847	0.00541222594219536	0.0469539232717101	-2.62566774903852
ATP6V0A1	-0.318077423871971	9.64651789653503	-3.77567920499687	0.00542317379088059	0.0470233870620335	-2.62779522966359
USP9X	-0.483358511712811	8.04584459062173	-3.7742555540071	0.00543420899443059	0.0470680214582615	-2.6299352854528
TXNDC5	0.69834744386271	9.53212997037888	3.7744978313203	0.00543232932640106	0.0470680214582615	-2.62957107303711
MYB	-0.506306715647883	5.31267610463937	-3.77151002509172	0.00545555838239056	0.0471507691762393	-2.63406309514197
APIP	0.607079303365701	6.30066703971004	3.77261861287489	0.00544692716558795	0.0471507691762393	-2.63239626242348
C22orf30	0.375809666248445	8.54510036314946	3.77218975793553	0.00545026440146843	0.0471507691762393	-2.63304105585436
LOC728973	0.751381394281681	10.2009030676815	3.76990927026183	0.00546804731455834	0.0472076719829769	-2.6364701917731
CYB561D1	-0.458343192627663	4.98518812318571	-3.77001847891833	0.00546719430850699	0.0472076719829769	-2.63630596214625
EHBP1L1	-0.690210824650529	4.62151680891529	-3.76920243520863	0.00547357169784233	0.0472298639378311	-2.63753317545043
H3F3B	-0.873385995317665	7.3360977346595	-3.76817592034287	0.00548160521845965	0.0472736708942564	-2.63907702027507
VPS8	-0.492669832541995	6.39504681077732	-3.76457718674208	0.00550986866945009	0.0474051234637828	-2.6444903909739
MYL6B	-0.369453803341864	10.2756784519747	-3.76412734910943	0.00551341250795748	0.0474051234637828	-2.64516716473895
PTRF	-1.95263079827539	5.39018039117721	-3.76359598252289	0.00551760177410093	0.0474051234637828	-2.6459666286056
PPAP2B	1.68600762520025	6.56646692901339	3.76377905548456	0.00551615805243069	0.0474051234637828	-2.64569118366971
HSFYP1	-0.906054213379312	3.74363366693424	-3.76372137545598	0.00551661287617188	0.0474051234637828	-2.64577796651732
LOC653752	-0.538380952307156	5.29423115513138	-3.75982702677721	0.00554741386074102	0.0476012772817665	-2.65163814897362
PSPH	0.911670195173433	6.39870216985312	3.75933794053903	0.00555129509059426	0.0476012772817665	-2.65237424921838
EIF3M	0.61557831011736	8.54659972237445	3.75920618983361	0.0055523411176743	0.0476012772817665	-2.65257254574721
CCDC66	0.414967525686173	5.4815370010254	3.75821214503479	0.0055602400731377	0.0476114657237491	-2.65406873804392
ALDH16A1	0.588201763382489	5.15750478410372	3.75820569201715	0.00556029138982648	0.0476114657237491	-2.65407845122427
ANKRD52	-1.16694926081563	3.66664695858934	-3.75793269580882	0.005562462816434	0.0476114657237491	-2.65448937380047
PLCG1	-0.464098780380955	6.97085760502653	-3.75733121796423	0.00556725020277883	0.0476269467588179	-2.65539476860713
GTF2H5	-0.316957068887129	10.3587936342947	-3.75623960663691	0.00557594999688419	0.0476758633690809	-2.65703806304152
PHF5A	0.52277296547499	6.12849119926306	3.75586155691442	0.00557896631912336	0.047676158458826	-2.65760720607603
PGBD3	-0.555935287385787	4.43435681843964	-3.75529689140674	0.00558347482945877	0.0476776391385032	-2.65845732539932
LOC645693	0.457772246163152	7.0326428988448	3.75388110570761	0.00559479614688861	0.0477348962607267	-2.66058899558838
RNF128	0.732858904735856	4.76817183274975	3.75254192332315	0.00560552748716914	0.0478009487959186	-2.66260554697095
LOC645799	0.725947960054479	4.29014735233438	3.75189626891316	0.00561070920108085	0.0478196318849049	-2.66357785434101
THAP7	0.447579128319943	6.35102646998392	3.75064100996666	0.00562079796581205	0.0478524523262241	-2.66546832185574
LOC400948	0.366964139369953	10.511587985077	3.7506594008538	0.0056206500147539	0.0478524523262241	-2.66544062313761
SARS	0.379650148933591	8.28002596737062	3.74965708250437	0.00562871953887078	0.0478524523262241	-2.66695028418227
DENND4A	-0.865250161827238	4.23819819713681	-3.74894377046554	0.00563446985383227	0.0478524523262241	-2.6680247251586
COX17	-0.289395977625686	11.7407130571441	-3.74887418858671	0.00563503111922331	0.0478524523262241	-2.66812953751843
LASS5	-0.392730594696615	5.88501292492073	-3.74938756043721	0.00563089153465193	0.0478524523262241	-2.66735625028809
UBA52	-0.654524543344662	7.6060889823443	-3.74583899919089	0.0056595719752978	0.0480057805374199	-2.67270205109175
MXI1	0.69978554211712	3.9138982052343	3.74494214739431	0.00566684526014715	0.0480419877330291	-2.67405336664886
CDKN2D	-0.42228088309804	6.83620789054713	-3.74228767486095	0.00568843107634352	0.0481994300369139	-2.67805350176844
PUSL1	0.619786742113374	5.55139677178722	3.74141274491394	0.00569556512647105	0.0482343171648017	-2.67937215198616
SLC4A1AP	0.446664222593514	6.6410734394859	3.74051244053789	0.00570291605589033	0.0482710030797409	-2.6807291393192
LOC646909	0.823708917167563	5.7103300075893	3.73960082721871	0.00571036965105656	0.048308518704097	-2.68210326926196
POLR1E	0.401068534415561	9.39262894683653	3.73871732901486	0.00571760330131567	0.0483359986016767	-2.68343511283481
SNORA24	0.863737856367463	6.71687296953237	3.73815685791628	0.00572219723842354	0.0483359986016767	-2.68428005156573
LOC100132394	0.970982111819867	6.69505756077219	3.73785429211471	0.0057246788771421	0.0483359986016767	-2.68473620026519
ODF2L	0.732747640632566	5.53267062822061	3.734792304715	0.00574985802996454	0.0484879113629266	-2.68935306232921
