SystematicName	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-125a-5p	-0.92303548796486	9.27759831239534	-4.71255386009671	5.84724212601265e-06	4.00409618562983e-05	3.00243984947363
hsa-miR-125b-5p	-1.86488238891501	14.5407068724218	-11.5516627824587	4.37584660030726e-22	3.2894632320522e-20	39.5573860887285
hsa-miR-125b-1-3p	0.905686301553464	5.37655244793973	7.82863069773305	1.10985998693999e-12	3.36357567213163e-11	18.1302839974053
hsa-miR-125b-2-3p	-0.695857617934889	7.63815615911176	-4.75341057374048	4.91608097476124e-06	3.4275018443724e-05	3.16946375820535
hsa-miR-127-3p	-0.411217595826861	7.582082016002	-2.88104415185403	0.00458941224171399	0.0156183943157571	-3.28648685072741
hsa-miR-127-5p	0.160096748660296	5.39343973894608	2.58060030440646	0.0108941952791317	0.0326268176443346	-4.06734782973019
hsa-miR-129-2-3p	0.189849328506068	5.69037548457229	2.69670493850646	0.0078646104194056	0.0246279259491556	-3.77474994310735
hsa-miR-129-1-3p	0.104070622259702	5.25562111165454	2.42734020677653	0.0164832494360995	0.0459495762196301	-4.43560850756203
hsa-miR-130a-3p	-2.01822021643238	11.2110362755882	-13.5469965651509	3.178382132651e-27	3.68692327387516e-25	51.2951346253891
hsa-miR-130a-5p	-0.26717593461975	5.57791235569445	-2.43591642620115	0.0161134728553689	0.0450587885997182	-4.41554647657937
hsa-miR-130b-3p	1.04944197414048	7.5522118139747	6.67255021075363	5.43833709634184e-10	9.3220718431052e-09	12.0385649174432
hsa-miR-130b-5p	0.141513273894361	5.34950492809326	2.67688154474492	0.0083206920749477	0.0258635325850072	-3.8255306751963
hsa-miR-132-3p	-0.456630374053627	7.46245365512431	-2.95986068067193	0.00361676206325009	0.0126375357889102	-3.06897775441577
hsa-miR-132-5p	-0.256460983568101	6.15151000204116	-2.46374159495191	0.0149639831772137	0.0424352703124526	-4.35000913104918
hsa-miR-133a-3p	-2.57624995640533	7.76485670060903	-15.1606159960482	2.62916448658529e-31	5.61556148118916e-29	60.619848342634
hsa-miR-133b	-4.14836274234599	10.5050740892646	-17.4183046392869	7.81204245197877e-37	5.56407066991515e-34	73.235086790016
hsa-miR-134-5p	0.952656158676433	8.32187679469622	3.49465619730165	0.000636357087019898	0.00273835016403574	-1.4593282415266
hsa-miR-135a-5p	-1.75658044534327	8.18914034597718	-6.6729523043715	5.42704851577649e-10	9.31458735054699e-09	12.0406027176339
hsa-miR-135a-3p	1.56651959222729	7.65124509894785	5.83831261078563	3.52723878162289e-08	4.02907682899131e-07	7.95767891299044
hsa-miR-135b-5p	-0.498177786851898	5.89620356714156	-3.29429135338248	0.00125038025688165	0.00502392258483113	-2.08921187713615
hsa-miR-135b-3p	0.176830361117606	5.21118292498567	4.5397826140954	1.20441711038095e-05	7.7321739681708e-05	2.30780411655095
hsa-miR-136-5p	-0.879171517500792	8.04756783855819	-5.45314241510279	2.18174054142717e-07	2.06742962855239e-06	6.18392401461263
hsa-miR-136-3p	-0.583005290491306	6.4507195430124	-4.74126447749061	5.1767629622213e-06	3.59064548554896e-05	3.11970130604562
